event_id,weeks,req_room_type,size,L_slots,assigned_day,assigned_start_hour,room_id,room_campus
E:KPKAJ6HI1U_1,"11, 12, 13, 15, 16, 17, 18",General Teaching,24,1,Tuesday,9,,
E:ALYDIY73KJ_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,16,1,Thursday,15,,
E:J56MFZKTO1_1,"26, 27, 28, 29, 30",General Teaching,35,1,Thursday,9,,
E:N8S2S5TQTB_1,"10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,17,1,Tuesday,12,,
E:WJ8SGSTVP3_1,"15, 16, 17, 18, 19",General Teaching,33,2,Thursday,13,,
E:3K6PJFCOP1_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,18,1,Tuesday,13,,
E:E7IZ6QLZJ9_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,16,1,Thursday,14,,
E:KTC7N92TJQ_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,16,1,Monday,16,,
E:92MBUXEH27_1,"11, 15",General Teaching,65,1,Monday,9,,
E:C8BC5RCJ8L_1,"34, 36",General Teaching,50,2,Monday,15,,
E:PKUFINJ3QJ_1,"34, 35",Computer Laboratory,28,1,Friday,17,,
E:S3T9HZ3H1N_1,"10, 11, 12, 13",Computer Laboratory,25,1,Tuesday,9,,
E:WFIQFOPFWB_1,"10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,13,1,Friday,15,,
E:O86H9K1SJJ_1,"27, 29, 34, 36",Computer Laboratory,44,2,Thursday,9,,
E:6C3E7U91VZ_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,25,2,Monday,13,,
E:W1X8YKSSSF_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,45,3,Friday,11,,
E:6MTPFEEJQH_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,100,2,Wednesday,12,,
E:YI8EPEIYLA_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36",General Teaching,200,1,Thursday,13,,
E:QMONNQK2JS_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,20,1,Monday,14,,
E:9TG25RG6EW_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,15,1,Tuesday,16,,
E:AB7IE4VJRJ_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,15,1,Friday,16,,
E:RW9FK9NM69_1,"27, 29, 30, 34, 35, 36",Computer Laboratory,40,2,Thursday,16,,
E:YIQETXFD2B_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,16,1,Monday,14,,
E:8YISOV8J4S_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36",General Teaching,40,2,Friday,13,,
E:NF3THLJ7CJ_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,16,1,Thursday,14,,
E:5FW46YW7RZ_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,15,1,Friday,9,,
E:53YYSVXW4L_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,19,1,Tuesday,16,,
E:GTCQMQGTH5_1,"10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,17,1,Tuesday,10,,
E:HFU2J1ESZS_1,"26, 27, 28, 29, 30",General Teaching,60,2,Friday,14,,
E:91FBLBRAGL_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,19,2,Monday,9,,
E:WPYZNQKRPC_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,200,1,Monday,14,,
E:SLDCDFKNTJ_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,85,2,Wednesday,12,,
E:DSHL3TL21P_1,"33, 34, 35, 36",General Teaching,45,1,Friday,15,,
E:O4QT7MY64X_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,16,1,Monday,16,,
E:U4Y9566NDY_1,"26, 28, 29, 30, 32, 33, 34, 35, 36",General Teaching,35,2,Tuesday,12,,
E:Z1I1TUXCTM_1,"27, 28, 29, 30, 32",General Teaching,12,2,Wednesday,16,,
E:29GWRMRRBS_1,"27, 30",General Teaching,85,1,Wednesday,15,,
E:XATEK15QWG_1,"11, 12, 13, 15, 16, 17, 18, 19",Teaching Studio,24,2,Tuesday,13,,
E:2U4QH1DSVV_1,"32, 33, 34, 35",General Teaching,55,2,Tuesday,11,,
E:ZUWQD2N38K_1,"27, 30, 33",General Teaching,20,2,Tuesday,10,,
E:8T4K5KJT5T_1,"9, 10, 11, 12, 13",General Teaching,55,2,Thursday,13,,
E:WT6NF3M9GX_1,"9, 11, 13, 15, 17",General Teaching,60,2,Friday,16,,
E:HT64J6HLC8_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,16,1,Friday,13,,
E:JU9VH8SJJJ_1,"29, 30, 32, 33, 34, 35, 36",General Teaching,20,1,Tuesday,15,,
E:474O28L86V_1,"32, 33, 34, 35, 36",General Teaching,25,2,Friday,12,,
E:6KKE3OE22X_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,18,1,Tuesday,11,,
E:YTE2AF1QCB_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,16,1,Tuesday,12,,
E:JHPN63SS6Q_1,"26, 27, 28, 29, 30",General Teaching,80,2,Friday,14,,
E:OM5QMLCP5L_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,57,2,Wednesday,12,,
E:2R9X93RYPV_1,"10, 11, 12, 13, 14, 15, 16, 17, 18",General Teaching,20,1,Monday,11,,
E:4NL42319AD_1,"9, 11, 15, 17",General Teaching,60,1,Wednesday,14,,
E:84W5WEXEOK_1,"35, 36",General Teaching,8,2,Friday,15,,
E:8IT7PWRH6H_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,18,1,Friday,15,,
E:BK4DXZOOAD_1,"26, 27, 28, 29, 30",General Teaching,85,2,Friday,14,,
E:XBWFWMA1FM_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,15,1,Tuesday,9,,
E:M2M3KKQAUO_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,18,1,Wednesday,9,,
E:O6GFPLM8UL_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,14,1,Friday,16,,
E:6U3QPH7LH8_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,15,1,Wednesday,13,,
E:DBMOJGZSUZ_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,234,1,Wednesday,10,,
E:3W56CEFLRU_1,"11, 12, 13, 16, 17, 18",General Teaching,34,1,Tuesday,13,,
E:FDJ9QYAVLT_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,16,1,Thursday,15,,
E:SBNMTQ1G67_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,19,1,Thursday,10,,
E:MZIX5D9P7R_1,"27, 28, 29, 30, 32, 33, 34, 35, 36",General Teaching,14,1,Tuesday,11,,
E:3F6VSVEDU4_1,"10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,14,1,Tuesday,17,,
E:N21NUL9VOR_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,68,2,Wednesday,12,,
E:BK4TWN82B9_1,"28, 30, 33, 35",General Teaching,20,2,Monday,14,,
E:TANU11TULD_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",No room required,400,1,Monday,9,,
E:9DLQ46OE8N_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,22,1,Thursday,14,,
E:88R3DZOSPF_1,"27, 28, 29, 30, 32, 33, 34, 35",General Teaching,30,2,Wednesday,15,,
E:B922FID7RD_1,"10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,12,1,Monday,15,,
E:KRQ8RJOVT3_1,"35, 36",General Teaching,10,2,Monday,10,,
E:YAC8BVOCXC_1,"13, 15, 16, 17",Computer Laboratory,42,1,Thursday,17,,
E:IHJ4VH251V_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,25,1,Friday,15,,
E:PB5KXBTZPO_1,"9, 10, 11, 12, 13",General Teaching,85,2,Friday,13,,
E:5ABWVOJL5Q_1,"28, 34",Computer Laboratory,40,1,Monday,14,,
E:BQ1YRBY6MQ_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,15,1,Wednesday,17,,
E:9R296S9FCK_1,"10, 12, 16, 18",General Teaching,20,1,Wednesday,16,,
E:KLTU8MVIEE_1,"32, 33, 34, 35, 36",General Teaching,60,1,Thursday,16,,
E:5KGW67LFGX_1,"10, 11, 12, 13, 14, 15, 16, 17, 18",General Teaching,20,1,Thursday,16,,
E:YEYGNYT4VV_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,45,2,Wednesday,12,,
E:PCA1GSGFYX_1,"27, 33",Computer Laboratory,40,1,Wednesday,12,,
E:3LL7US3EZV_1,"10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,17,1,Monday,15,,
E:D8LR413T5D_1,"17, 18, 19",General Teaching,35,1,Tuesday,14,,
E:IY5B1GEGLS_1,"10, 11, 12, 13",General Teaching,25,1,Monday,11,,
E:Q8SJKS6C5L_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,18,1,Wednesday,12,,
E:H58FOEWHHN_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,16,1,Thursday,13,,
E:CORMD518YF_1,"32, 33, 34, 35, 36",General Teaching,45,1,Monday,15,,
E:HE5R3QAHII_1,"9, 10, 11, 12, 13",General Teaching,147,1,Friday,15,,
E:RYX2OEOG2E_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,15,1,Tuesday,12,,
E:7QYBSY2HCY_1,"9, 10, 11, 12, 13",General Teaching,40,2,Friday,14,,
E:SJ99BFRVK6_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,200,1,Monday,10,,
E:AJBQOXCXGY_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,15,1,Wednesday,14,,
E:7R3J7Y6884_1,"35, 36",General Teaching,8,2,Tuesday,16,,
E:8IXVZ44MDV_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,100,1,Monday,14,,
E:WZ68ESBPTB_1,"9, 10, 11, 12, 13",General Teaching,33,2,Friday,14,,
E:15MNFJOF3A_1,"11, 13, 16, 18",General Teaching,12,2,Tuesday,15,,
E:5CTL5J4JIF_1,"10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,60,1,Wednesday,14,,
E:4DNDEXGRHX_1,"12, 17, 19",Computer Laboratory,20,2,Thursday,15,,
E:NWB3WXQO7X_1,"35, 36",General Teaching,8,2,Friday,10,,
E:O3MNQTMIND_1,"10, 11, 12, 13",General Teaching,25,1,Wednesday,14,,
E:QAJ5S1M5Z1_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,22,1,Monday,11,,
E:B8LNTGG6SH_1,"9, 10, 11, 12, 13, 15, 16, 17, 18",General Teaching,40,2,Friday,13,,
E:PV31D19WPM_1,"26, 27, 28, 29, 30",General Teaching,40,2,Friday,14,,
E:UAXLJTIG8Y_1,"28, 29",General Teaching,40,2,Wednesday,11,,
E:V5LOMFK4JG_1,"11, 17",Computer Laboratory,44,1,Tuesday,10,,
E:AK1HG4HEM9_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36",General Teaching,200,1,Friday,15,,
E:TH9CZCCEKY_1,"9, 10, 11, 12",General Teaching,65,2,Friday,10,,
E:LE2O5GMWN9_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,40,2,Wednesday,12,,
E:JJDAMA1PZ6_1,"13, 16",General Teaching,50,1,Monday,13,,
E:A8W7CF6C3U_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,36,1,Monday,12,,
E:4EI3ZPQXPA_1,"28, 29, 30, 32, 33, 34, 35, 36",Computer Laboratory,14,1,Wednesday,10,,
E:4LPRR6CLK7_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36",No room required,25,2,Monday,9,,
E:5G4SUWT4XA_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,71,2,Wednesday,12,,
E:E2UVZIBEPY_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,24,2,Monday,9,,
E:441UOUKKMI_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,36,1,Wednesday,9,,
E:M3RN1RDX31_1,"10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,17,1,Friday,9,,
E:8IXQWVAJ1N_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,18,1,Wednesday,13,,
E:9T3K8G6NOE_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,19,1,Monday,16,,
E:EPF89MAMCU_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,40,2,Wednesday,12,,
E:ESHB5HYEON_1,"13, 18",No room required,200,1,Monday,9,,
E:JAXOLZM5XF_1,"32, 33, 34, 35, 36",No room required,30,2,Monday,9,,
E:42QT41GWT9_1,"13, 18",General Teaching,80,1,Monday,11,,
E:VPAFGUGIC9_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,36,1,Tuesday,10,,
E:NJYIM3BIF4_1,"35, 36",General Teaching,8,2,Friday,9,,
E:TQ2I9EBEM7_1,"29, 30, 33, 34, 35, 36, 37",General Teaching,250,1,Wednesday,14,,
E:WKCXW29MQL_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,14,1,Tuesday,11,,
E:PYGRX2YW4D_1,"12, 13, 15, 16, 17, 18",General Teaching,30,1,Thursday,10,,
E:XXY5K7ASOA_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,16,1,Wednesday,9,,
E:FMRFJ9RVJB_1,"17, 18, 19",General Teaching,60,1,Friday,13,,
E:8OT73TN9U9_1,"12, 18",General Teaching,25,2,Monday,14,,
E:9YQCRCU4VO_1,"10, 11, 12, 13, 17, 18",General Teaching,50,2,Friday,10,,
E:NBI4C68MWH_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,19,1,Wednesday,12,,
E:SCWAMZ9CYW_1,"11, 12, 13, 16, 17, 19",General Teaching,16,2,Monday,11,,
E:TQL8DM4Y5C_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,85,2,Wednesday,12,,
E:3VKG5HRJGZ_1,"26, 27, 28, 29, 30, 33, 34",General Teaching,65,1,Friday,14,,
E:Q23H36982M_1,"33, 34",General Teaching,10,2,Tuesday,16,,
E:2VG2PQGAC9_1,"32, 33, 34, 35, 36",General Teaching,34,2,Thursday,14,,
E:5TRRL12PVF_1,"26, 27, 28, 29, 30",General Teaching,30,2,Friday,14,,
E:ISGQLRBMEJ_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36",General Teaching,458,1,Friday,13,,
E:AJ614IXKKH_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,14,1,Friday,17,,
E:SBXQQQHSB8_1,"30, 32, 33, 34, 35, 36, 37",General Teaching,6,2,Tuesday,11,,
E:4AA7ZW7KER_1,"30, 36",General Teaching,26,2,Thursday,15,,
E:ESEWKPXAOD_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,10,1,Monday,17,,
E:TY9DDLZQ7N_1,"10, 11, 12, 13, 14, 15, 16, 17, 18",General Teaching,10,1,Monday,17,,
E:U7JU5J6G8N_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,16,1,Monday,12,,
E:2VHT2R3N3O_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,30,2,Wednesday,13,,
E:YWWYDWBT8X_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,15,1,Monday,13,,
E:HCZEG61IQE_1,"10, 11, 12, 13",Computer Laboratory,25,1,Friday,10,,
E:26JEYY6L7M_1,"26, 27, 28, 29, 30, 32, 33, 34, 35",General Teaching,10,2,Thursday,11,,
E:YGBS9N8OY3_1,"11, 13, 16, 18",General Teaching,12,2,Monday,15,,
E:4EG17QYWFL_1,"10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20",General Teaching,72,2,Monday,10,,
E:L29QFOEOOO_1,"12, 17",No room required,80,1,Monday,9,,
E:G1S9H1MXIR_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",Teaching Studio,96,2,Wednesday,11,,
E:JOQDQCMXVA_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,200,1,Thursday,17,,
E:LJNJN8UXNE_1,"28, 29, 30, 32, 34, 35, 36",General Teaching,14,1,Monday,12,,
E:S7WSALM7EM_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,19,1,Wednesday,15,,
E:WEHXB8B1N2_1,"13, 19",No room required,200,1,Monday,9,,
E:ONZ4WN7PWC_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36",General Teaching,42,2,Friday,12,,
E:TQ7VZF6LSL_1,"11, 17",Computer Laboratory,44,1,Thursday,13,,
E:ECN3Q7IB78_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36",General Teaching,40,2,Monday,15,,
E:1ZAOVRRXBS_1,"11, 13, 16, 19",General Teaching,15,1,Thursday,12,,
E:71JF1UN9DC_1,"27, 29, 30, 34, 35, 36",Computer Laboratory,40,2,Tuesday,12,,
E:XFA86TXQ5R_1,"11, 14, 17",General Teaching,300,2,Friday,10,,
E:YZGWVV63TY_1,"17, 19",General Teaching,60,2,Wednesday,14,,
E:R5DSKANGO5_1,"37, 38",General Teaching,6,2,Wednesday,11,,
E:R3S7SX8YQE-00001_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,147,1,Wednesday,16,,
E:4BTQHTINO1_1,"27, 28, 29, 30, 32, 33, 34, 35, 36",Computer Laboratory,28,1,Friday,16,,
E:61CL532MSR_1,"32, 33, 34, 35, 36",General Teaching,30,2,Friday,9,,
E:4PJBLUTYDQ_1,"27, 28, 29, 30, 32, 33, 34, 35, 36",General Teaching,14,1,Thursday,9,,
E:GA8ZC4VE1T_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,16,1,Thursday,10,,
E:RBQFEWQOU5_1,"10, 11, 12, 13, 14, 15, 16, 17, 18",Laboratory,20,2,Tuesday,11,,
E:PNZ7WDWCAF_1,"12, 17",General Teaching,46,1,Thursday,9,,
E:DCYMFCAPG5_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,16,1,Tuesday,17,,
E:T46LYKVFTI_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,15,1,Thursday,16,,
E:4LW2SGTHOM_1,"11, 12, 13, 16, 17, 18",General Teaching,33,1,Friday,12,,
E:RNJEK5IU1B_1,"16, 17, 18",General Teaching,25,1,Thursday,11,,
E:2S8ONFUEF4_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,70,2,Wednesday,12,,
E:KJU92BDZ6X_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,12,1,Thursday,9,,
E:BNGDRBI549_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,16,1,Monday,12,,
E:NSDUBR65OM_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,60,1,Monday,15,,
E:VDJQPROYDV_1,"10, 11, 12, 13, 14, 15, 16, 17, 18",Computer Laboratory,30,1,Thursday,11,,
E:B9NV2FTR4Q_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,16,1,Wednesday,15,,
E:3FPUHPK8XE-00002_1,"28, 29, 30, 33, 34, 35, 36",General Teaching,200,1,Wednesday,15,,
E:HPXRSE9FZ1_1,"10, 11, 12, 13, 14, 15, 16, 17, 18",Laboratory,20,2,Tuesday,11,,
E:NYI5TETS67_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,24,2,Friday,9,,
E:HZI26TWLTY_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,16,1,Tuesday,13,,
E:HOQP84GGCI_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,15,1,Friday,13,,
E:X8XXE1CQUE_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36",General Teaching,360,2,Monday,14,,
E:YRVB4UQ48Z_1,"26, 27, 28, 29, 30",No room required,30,2,Monday,9,,
E:4L7DBL2H68_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,14,1,Thursday,11,,
E:ID29M5UPAE_1,"28, 35",General Teaching,55,2,Wednesday,14,,
E:NND9XM2ADC_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,18,1,Monday,16,,
E:V32UM2U2EH_1,"11, 13, 15",General Teaching,60,1,Thursday,13,,
E:P3BP2QE5XR_1,"9, 16, 17",General Teaching,170,1,Thursday,12,,
E:JCR7WB1HPX_1,"28, 29, 30, 32, 33, 34, 35, 36",Computer Laboratory,13,1,Monday,13,,
E:CDAY6ZLXOS_1,"27, 28",General Teaching,60,2,Friday,9,,
E:964AJFNE7F_1,"11, 13, 16, 18",General Teaching,12,2,Tuesday,9,,
E:4MHKU5HWKI_1,"27, 28, 29, 30, 32, 33, 34, 35, 36",Computer Laboratory,28,1,Thursday,17,,
E:FSRGTYKSUX_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,14,1,Tuesday,10,,
E:7SPYZLPBIJ_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,16,2,Thursday,15,,
E:DRVDJOMJIT_1,"27, 28, 29, 30, 32, 33, 34, 35, 36",General Teaching,10,1,Tuesday,9,,
E:EMDTQR6YHS_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,16,1,Friday,17,,
E:EVR7ZISS9B_1,"10, 11, 12, 13, 14, 15, 16, 17, 18",Computer Laboratory,30,1,Monday,17,,
E:JXGPDG2348_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,200,1,Monday,13,,
E:4T9CQR572H_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,18,1,Friday,9,,
E:KX8O3TFPSV_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,18,1,Wednesday,16,,
E:Z7PXZPU77P_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,16,1,Monday,12,,
E:OMBZBU9NCT_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36",General Teaching,200,1,Friday,15,,
E:G9G2UD6YRU_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,18,1,Wednesday,13,,
E:1TUET1TY94_1,"26, 27, 28, 29, 30",General Teaching,80,1,Friday,14,,
E:CLHXEML72P_1,"26, 27, 28, 29, 32",General Teaching,10,2,Friday,11,,
E:LFG8WHJYDJ_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,20,1,Wednesday,17,,
E:9G2K3GEPX8_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36",General Teaching,150,2,Wednesday,13,,
E:AK24P6BOYX_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36",No room required,150,1,Monday,9,,
E:ZR84K3DTIJ_1,"26, 28, 29, 30, 32, 33",General Teaching,40,2,Tuesday,11,,
E:ZUWQD2N38K-00001_1,"28, 29, 32, 34, 35",General Teaching,20,2,Friday,16,,
E:2WA64JUN94_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36",General Teaching,30,2,Thursday,14,,
E:ATPE6XB9QZ_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36",General Teaching,80,1,Thursday,17,,
E:KV43Y3KVOQ_1,"11, 12, 13, 16, 17, 18",General Teaching,33,1,Wednesday,14,,
E:PEOPSK3JVT_1,"11, 12, 15, 18",General Teaching,25,1,Friday,9,,
E:6DL9ZE85QT_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,15,1,Monday,13,,
E:O2KZQ32BSQ_1,"12, 17, 19",Computer Laboratory,20,2,Wednesday,13,,
E:KKIYLDRY75_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,16,1,Tuesday,12,,
E:5RLSB414M5_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,15,1,Wednesday,9,,
E:JFLS1CDJJA_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,18,1,Monday,9,,
E:QCUTOQVFKH_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,80,1,Friday,11,,
E:VCAFGGVFTH_1,"26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36",General Teaching,30,2,Wednesday,13,,
E:1JF4PCLRCJ_1,"27, 28, 29, 30",General Teaching,80,1,Wednesday,10,,
E:LH8MBVQCBU_1,"10, 11, 12, 13",Computer Laboratory,25,1,Thursday,17,,
E:MVHJAJIZX3_1,"16, 17, 18",General Teaching,25,1,Tuesday,10,,
E:GJOWF4PRC1_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,14,1,Friday,13,,
E:BKNDF8X5AB_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,15,1,Monday,14,,
E:GC2P8ZR2SN_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,25,2,Wednesday,12,,
E:LY68B6LT4C_1,"10, 16",General Teaching,250,1,Monday,14,,
E:DF4UZ2SPWT_1,"9, 10, 11, 12, 13",General Teaching,70,2,Thursday,15,,
E:VHEJCUBXGV_1,"27, 28, 29, 30, 32, 33, 34, 35, 36",General Teaching,10,1,Monday,17,,
E:FSAFZ6NNUS_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",Teaching Studio,96,2,Monday,9,,
E:HBRJC647CY_1,"27, 29, 34",General Teaching,50,1,Tuesday,15,,
E:YEKWDBUHE1_1,"9, 10, 11, 12, 13, 15, 16, 17, 18",General Teaching,458,1,Wednesday,17,,
E:4ZON5568FS_1,"9, 10, 11, 12, 13",No room required,30,2,Monday,9,,
E:ZZQBT8E5VL_1,"26, 27, 28, 29, 32, 33, 34",General Teaching,33,1,Thursday,14,,
E:8P8W5IMVTE_1,"32, 33, 34, 35, 36",General Teaching,18,2,Wednesday,13,,
E:35SKR4MEJV_1,"13, 15",General Teaching,25,2,Thursday,15,,
E:JBKWDW7XB3_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,25,2,Friday,11,,
E:6YQVHKGCBG_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,19,1,Tuesday,17,,
E:64UHZVB6MQ_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,50,2,Wednesday,12,,
E:B56D5UXI4D_1,"9, 13",No room required,148,1,Monday,9,,
E:NBLQU2VI5J_1,"28, 29, 30, 32, 34, 35, 36",General Teaching,30,2,Wednesday,15,,
E:OIT612LJ1H_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,18,1,Wednesday,12,,
E:8L6Z1SSEWM_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,18,1,Thursday,13,,
E:932ARETTAV_1,"15, 17, 19",No room required,80,1,Monday,9,,
E:9HGVCN2RTN_1,"15, 19",General Teaching,16,2,Wednesday,12,,
E:A574KW9WS7-00001_1,"26, 27, 28, 29, 30, 32, 33, 35, 36",General Teaching,85,1,Thursday,9,,
E:MURXVZOBI6_1,"27, 28, 29, 30, 32, 34, 35, 36",Computer Laboratory,30,1,Monday,15,,
E:7UDXV5IOQH_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,18,1,Thursday,10,,
E:H9XHGHL416_1,"28, 29, 30, 32, 33, 34, 35, 36",General Teaching,18,1,Wednesday,16,,
E:H446HFKMCP_1,"10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,12,1,Thursday,12,,
