event1,event2,shared_students,week,day,start1,end1,start2,end2
E:5ALR6JA3M3,E:CEMZFT5IL6,1,10,Monday,0,1,0,1
E:5ALR6JA3M3,E:RA824GV42K,1,10,Monday,0,1,0,1
E:8KM5QP265V,E:CEMZFT5IL6,1,10,Monday,0,1,0,1
E:8KM5QP265V,E:RA824GV42K,1,10,Monday,0,1,0,1
E:9PYFRA9CQG,E:Q2HLBZXZOC,1,32,Monday,0,1,0,1
E:AUS5JVR2S9,E:CEMZFT5IL6,1,10,Monday,0,1,0,1
E:CEMZFT5IL6,E:RA824GV42K,1,10,Monday,0,1,0,1
E:CEMZFT5IL6,E:XWSR4Y4J6Y,1,18,Monday,0,1,0,1
E:I33L29XVQZ,E:Y9KH4W8YYD-00001,12,32,Thursday,8,9,8,9
E:IDPTDP7I1D-00003,E:WXGQHRYM3T-00001,1,9,Thursday,2,3,2,4
E:IIS14OSH11-00003,E:Z96KZWYJP7-00006,1,33,Wednesday,6,7,6,8
E:561VFN6JYQ,E:R6L7EHX8KV,4,11,Thursday,4,7,5,7
E:IQGMK3JTU1-00001,E:LC4O7M17SQ,2,10,Thursday,1,2,0,2
E:5ERKONB8VW,E:TN4ECE3Y32,1,10,Monday,4,5,4,5
E:93VYGQZTOH,E:EVCY7ZBLFN,1,10,Monday,3,4,3,4
E:AUY1VPABLU,E:MHW2MKNWAN,5,33,Wednesday,6,7,6,7
E:CE2VY75QVP,E:U8RX34FDFJ,1,10,Monday,2,3,2,3
E:HJ7NB98Y7H,E:KGZQIGQO3L,1,37,Tuesday,4,5,4,5
E:372A133V5Q-00003,E:GGETC8E638,7,9,Wednesday,4,6,5,6
E:3X5ZRMK6TL-00006,E:VOZMUFLQRT-00002,1,32,Wednesday,6,8,5,7
E:8GX1T4ARO4-00001,E:VOZMUFLQRT-00002,2,32,Wednesday,5,6,5,7
E:9QVO4BJINQ,E:RWATW7GPK1-00001,1,34,Monday,4,5,3,5
E:6QHTONYSA7,E:ISGQLRBMEJ,2,32,Monday,5,7,5,6
E:7NTC1JZJ5E-00010,E:YG5KN9LUV1-00001,1,9,Thursday,1,2,1,2
E:UYI3LZ5FSI,E:YY8JHPSFFH,1,32,Thursday,0,1,0,1
E:C7W7US474Z,E:EFFYIKXO3U,1,10,Thursday,6,7,6,7
E:C7W7US474Z,E:MZ3DLDUMJ1,1,9,Thursday,6,7,6,7
E:CAVUTRHFWA,E:RC5NVN1TPC,1,9,Monday,6,7,6,7
E:CAVUTRHFWA,E:ZLVQDPBARB,1,10,Monday,6,7,6,7
E:EFFYIKXO3U,E:MZ3DLDUMJ1,1,10,Thursday,6,7,6,7
E:EFFYIKXO3U,E:XHUWPTBB8L,1,10,Thursday,6,7,6,7
E:JFBZ861UNW,E:OUIEHPVFHX,3,28,Thursday,3,4,3,4
E:MZ3DLDUMJ1,E:XHUWPTBB8L,1,9,Thursday,6,7,6,7
E:RC5NVN1TPC,E:ZLVQDPBARB,1,10,Monday,6,7,6,7
E:6J3N6VMP3Y,E:ZVKGZ3BIFT-00002,1,10,Thursday,7,8,7,8
E:77PDGMPJAK,E:ZVKGZ3BIFT-00002,4,9,Thursday,7,8,7,8
E:7YX8CV946J,E:ZVKGZ3BIFT-00001,4,9,Thursday,4,5,4,5
E:JASBRK88VA,E:S87SGV9LUM,1,32,Wednesday,1,2,1,2
E:OI84IPYXUK,E:S52FUSUKGJ-00001-00001,1,32,Thursday,2,3,2,3
E:7OAR8FI7YA,E:P1YODUCN43,2,9,Thursday,0,1,0,1
E:P7EKWHMJ89-00001,E:XT8O742DN3,1,9,Wednesday,5,6,5,6
E:THTGCLELG5,E:Z96KZWYJP7-00005,1,32,Friday,1,2,0,2
E:3LL7US3EZV,E:FWAD97G4T4,1,10,Wednesday,6,7,6,7
E:4BK4BX89DT,E:M2M3KKQAUO,1,32,Monday,2,4,3,4
E:4BK4BX89DT,E:S7RL29I5UD,1,32,Monday,2,4,3,4
E:M2M3KKQAUO,E:S7RL29I5UD,1,32,Monday,3,4,3,4
E:EBVSMH4EPZ,E:GF1F8YHGRM,1,27,Wednesday,7,8,7,8
E:EXATR9BYQT,E:XWQI4UIVZQ,4,18,Thursday,0,1,0,1
E:F52GW4MMHA,E:TU8HVIAL39,1,32,Tuesday,2,3,2,3
E:AUS5JVR2S9,E:XSBPOLXJBF,2,10,Monday,0,1,0,1
E:CG5B6UAINI,E:OGN1SDVGW5-00003,1,32,Monday,2,3,2,3
E:U24B3M5XME,E:YUHFUS1DDP,1,10,Monday,0,1,0,1
E:XSBPOLXJBF,E:XWSR4Y4J6Y,2,18,Monday,0,1,0,1
E:XSBPOLXJBF,E:YUHFUS1DDP,1,10,Monday,0,1,0,1
E:7JLIX7GLPY,E:GLNVSJ1YOF_5,3,30,Wednesday,7,8,7,8
E:4T9YHMFVZO,E:OKWCZP7F3G-00001,2,32,Thursday,0,2,0,1
E:7NTC1JZJ5E-00002,E:XTWDI5URNT,1,10,Monday,4,5,4,5
E:HGI6OHEHV4-00004,E:QGA6XVHWBB-00002,1,32,Wednesday,1,3,1,3
E:5TGZW4KX2J,E:JMF1L4WYK1,3,13,Monday,6,9,4,7
E:KGLME9LLC1_2,E:TWBJKUG5XC,2,18,Thursday,1,3,0,3
E:EWLB9G4I1P,E:YN1KG3THL5,3,34,Tuesday,7,9,6,8
E:2GJASWFNAL,E:BLGWRLK3UD,2,9,Wednesday,3,5,2,4
E:2GJASWFNAL,E:HQOC3OOLBG,2,9,Wednesday,3,5,2,4
E:3BZ5KJKKKB,E:6T3AKB1KIF,2,9,Thursday,4,6,5,7
E:3BZ5KJKKKB,E:9XLZIPEW5H,2,9,Thursday,4,6,3,5
E:6T3AKB1KIF,E:PCJ3OY4RCU,1,9,Thursday,5,7,6,8
E:6T3AKB1KIF,E:PF3PXBPVKP,1,9,Thursday,5,7,5,7
E:BLGWRLK3UD,E:HQOC3OOLBG,2,9,Wednesday,2,4,2,4
E:BOXBCRQ8LN,E:HA1ANMLTMX,1,32,Wednesday,5,7,6,8
E:H1T2T2J5HQ,E:WHTRQVHNHL,1,32,Wednesday,3,5,3,5
E:372A133V5Q-00004,E:HVUHJG9Q9Y,1,11,Monday,2,4,3,4
E:63KQ2ISAMY,E:FGQHAFI6F6,1,32,Friday,2,3,2,3
E:63KQ2ISAMY,E:P5WFLVPZFD,1,32,Friday,2,3,2,3
E:9PR53EDBYQ,E:RWATW7GPK1-00005,1,32,Monday,5,6,4,6
E:FGQHAFI6F6-00002,E:MRPWO8FEMN,1,32,Friday,0,1,0,1
E:JBCM4D7LTD,E:YMGN7QVBY5,1,9,Wednesday,3,4,3,4
E:M8S3IYQR9F,E:SZ682AJBXD,2,12,Monday,0,1,0,1
E:M8S3IYQR9F-00001,E:SZ682AJBXD,2,12,Monday,0,1,0,1
E:M8S3IYQR9F-00002,E:SZ682AJBXD,2,12,Monday,0,1,0,1
E:MKKQUARQO8,E:RLQRQSIQEF,1,9,Thursday,4,5,4,5
E:3BZ5KJKKKB,E:5WSTFX2UQX,4,9,Thursday,4,6,3,5
E:3BZ5KJKKKB,E:LCWSFAI6RH,3,9,Thursday,4,6,3,5
E:3BZ5KJKKKB,E:WTYFX4VE2L,2,9,Thursday,4,6,5,7
E:5WSTFX2UQX,E:LCWSFAI6RH,3,9,Thursday,3,5,3,5
E:6B8OLCCFBF,E:BLGWRLK3UD,1,9,Wednesday,1,3,2,4
E:BLGWRLK3UD,E:DTV23DF9BK,1,9,Wednesday,2,4,3,5
E:BLGWRLK3UD,E:SI4W5CMBVP,1,9,Wednesday,2,4,2,4
E:BLGWRLK3UD,E:UF7FG5EWQY,1,9,Wednesday,2,4,1,3
E:DTV23DF9BK,E:SI4W5CMBVP,3,9,Wednesday,3,5,2,4
E:EXNHDYST3K,E:FBK9NGCTWA,1,9,Monday,5,7,5,7
E:FBK9NGCTWA,E:IC39DQ2DHW,1,9,Monday,5,7,6,8
E:HE7AMLLEHU,E:XT1X77P43M,2,32,Monday,5,7,5,7
E:UK5P9FS9C8,E:WTYFX4VE2L,1,9,Thursday,6,8,5,7
E:7OLSZNIF1R,E:HXW7FANB3L,1,35,Wednesday,3,5,3,5
E:FNJ92IXP27,E:MZG84U3VEG,1,32,Thursday,3,5,2,4
E:KHT9ZXYYD4,E:M2TDN783DP,1,27,Thursday,0,2,0,1
E:7NTC1JZJ5E,E:J2WGC1CVUV-00005,1,9,Monday,7,9,6,8
E:7NTC1JZJ5E-00006,E:J2WGC1CVUV-00005,1,9,Monday,7,8,6,8
E:J2WGC1CVUV-00005,E:NNVR7GOFZE,1,9,Monday,6,8,6,7
E:PNTVXTYZ5C,E:QGA6XVHWBB,1,32,Thursday,3,4,2,4
E:14HQPDUF5V,E:GUCRMU7XN3,1,28,Wednesday,4,6,5,7
E:1B26HYTSV9,E:WFFK5XT1EV,3,13,Monday,7,9,6,8
E:DJQTZAI22F,E:WFFK5XT1EV,3,11,Monday,5,7,6,8
E:3QQVZG3Z29,E:GT4NXK6SEF,1,32,Wednesday,6,8,6,8
E:2799YCEFMH,E:LTYCLSRHUK-00002,2,32,Thursday,2,4,2,4
E:7NTC1JZJ5E-00005,E:EHW69Y9VCL-00001,4,9,Friday,2,3,2,4
E:GGETC8E638,E:PP22YOD6M7,4,19,Wednesday,5,6,4,6
E:3YLHYAYE89,E:4FZD1O2SY9,7,16,Monday,5,6,5,6
E:4B81241RRI,E:MQQJWETWDC,1,30,Thursday,6,8,7,9
E:6MDSIOCYPB,E:QCCFX5WWB6,3,17,Tuesday,4,6,4,7
E:71414WF3ZR,E:E2QS2N2477,3,12,Wednesday,5,8,7,8
E:1DCSYDA94F,E:Y2VBABQRPK-00003,1,10,Thursday,8,9,8,9
E:79BKUR4VCP,E:Y2VBABQRPK-00001,3,9,Tuesday,5,6,5,6
E:Q1BEBFTKWP-00001,E:ZVC11SWKJ8,1,34,Tuesday,5,6,5,6
E:TH7D59EK4F,E:Y2VBABQRPK,3,9,Friday,0,1,0,1
E:XS41KZMFK7,E:ZVC11SWKJ8,4,34,Tuesday,5,6,5,6
E:6XBH9ZGJWW,E:A1ZU4GC3JJ,1,18,Tuesday,5,7,6,7
E:J23KRS9BYR-00001,E:P4PTSVKG5O,1,32,Monday,0,1,0,1
E:14HQPDUF5V,E:58ZG8M2IDS,1,30,Wednesday,4,6,3,5
E:4AVS1NNKMH,E:MKZXBZT4ZL,2,32,Tuesday,4,5,4,5
E:9T97MF1I2T,E:FGQHAFI6F6-00001,1,32,Tuesday,6,8,7,8
E:ALRSJ7BD9G,E:U7F5NNDNNM,1,27,Monday,6,8,7,8
E:12LPKJKLS7-00002,E:465U5MA8DX,2,12,Monday,0,1,0,2
E:L1VS8S6VN1,E:PURTMWWGT4,5,9,Wednesday,3,5,3,5
E:PURTMWWGT4,E:TPBF6RYHUJ,5,9,Wednesday,3,5,2,4
E:E25TJNDNKW,E:IPRL7SKNAD,7,12,Tuesday,5,7,4,6
E:KB4C4OG3XP_2,E:QGAD8OWP6C,4,16,Thursday,1,3,0,8
E:KB4C4OG3XP_2,E:V5EOJZNY8F_1,5,16,Thursday,1,3,2,4
E:KB4C4OG3XP_2,E:ZXISPX8WSJ,4,16,Thursday,1,3,0,8
E:P67PBPICZS,E:QGAD8OWP6C,3,16,Thursday,4,6,0,8
E:P67PBPICZS,E:ZXISPX8WSJ,3,16,Thursday,4,6,0,8
E:QGAD8OWP6C,E:V5EOJZNY8F_1,3,16,Thursday,0,8,2,4
E:V5EOJZNY8F_1,E:ZXISPX8WSJ,3,16,Thursday,2,4,0,8
E:VJ6BTVR5ZD-00001_2,E:VJ6BTVR5ZD_1,2,30,Friday,1,9,1,9
E:7KY7FRB42R,E:VOUQ5NGOYC,1,32,Wednesday,8,9,8,9
E:88LQLXPF7Y,E:NSC8KUS4NP,1,10,Friday,0,1,0,1
E:G2R7WDS6IZ,E:Q9HXHZCWLB,1,28,Monday,0,1,0,2
E:DRDCSI9JEG,E:MHGPOFBIAI-00004,4,26,Wednesday,4,5,4,5
E:JW17B4CM34,E:YN1KG3THL5,2,34,Tuesday,7,8,6,8
E:CG5B6UAINI,E:EJS6HV7OLN,1,32,Monday,2,3,2,3
E:HAO198GUR1,E:UE45NXMCNP,1,10,Monday,0,1,0,1
E:I662IQB8HA,E:O6B9E9XZGA,1,11,Wednesday,7,9,7,9
E:ITDY9EGCCK,E:UI9YTSU1F4,2,33,Wednesday,1,2,1,3
E:5A2EZ3O4FG,E:TA8BP1NF6Z-00005,1,32,Wednesday,3,4,3,4
E:DGHQ88XFES,E:KEE39O5AKA,1,10,Wednesday,1,2,1,2
E:J458SR9NFM,E:TA8BP1NF6Z-00003,1,9,Monday,3,4,3,4
E:TA8BP1NF6Z,E:UWBYCTF391,1,19,Monday,5,6,5,6
E:263PDNTCMW,E:BWANORLS8U,2,11,Thursday,2,4,1,3
E:19JP4WELXL,E:5G4SUWT4XA,6,9,Wednesday,3,5,3,5
E:5G4SUWT4XA,E:64UHZVB6MQ,6,9,Wednesday,3,5,3,5
E:3O2F34HMHG,E:YEIPV7RJH9,5,14,Monday,5,7,4,6
E:E5DY97XN27,E:I8MFTDXLKZ,18,10,Thursday,1,2,0,2
E:2YZOKJZ5SA,E:3FTIYZN9M6,1,29,Tuesday,5,7,5,7
E:7UZ1QD7XEH,E:IKXHUIXCQV,1,32,Friday,2,3,2,4
E:1UOXNWAFDQ,E:3BNXL2WY5N,4,10,Monday,5,7,5,7
E:MLIJMHK2HR-00001-00001,E:QFUKWGPN44,1,15,Monday,0,1,0,2
E:45HR6PO47J_3,E:F2KDKBLONC,1,35,Thursday,2,5,2,4
E:HNNIFA4MV5,E:VTRXMTW6PP-00001,3,17,Tuesday,6,8,7,9
E:IXV288AKQL,E:Y6NOT6GSSU,1,31,Wednesday,1,2,1,2
E:NTR5D42728,E:SPTQGSIDB6-00001,3,13,Tuesday,2,4,2,4
E:23ICO1E69O,E:XL2AIBJFV6,5,11,Monday,1,3,1,3
E:2VCJCW5KOX,E:6OHY8WTUDV,7,32,Tuesday,2,4,2,3
E:2VCJCW5KOX,E:RGKPTCKY3L,1,30,Tuesday,2,4,2,4
E:I84QXSRHLY,E:RGKPTCKY3L,1,28,Tuesday,3,5,2,4
E:SP2G1YEE3B,E:Y9EE6Y6S71,2,27,Wednesday,6,8,6,8
E:1QIWNIWAFJ,E:DOMCGCNIEG,1,32,Thursday,4,5,4,5
E:1TKSQ4VPNF,E:SHLBV2YSHO,2,10,Monday,0,2,0,1
E:2X57K7R4FY,E:SHLBV2YSHO,2,10,Monday,0,2,0,1
E:DTKUXFDLVH,E:SHLBV2YSHO,2,18,Monday,0,1,0,1
E:LY1QVUOZC3,E:SHLBV2YSHO,2,10,Monday,0,2,0,1
E:MGT5S66DZU,E:SHLBV2YSHO,2,10,Monday,0,1,0,1
E:9BBQQ2YAET-00001,E:OM3A3FTRKS,1,9,Tuesday,0,2,1,2
E:DD3WQM7OAX,E:N5MH4AP61S,1,32,Wednesday,3,5,4,6
E:DD3WQM7OAX,E:SMZW3PHSIW,1,32,Wednesday,3,5,3,4
E:DMUOI381AP,E:N5MH4AP61S,1,32,Wednesday,3,5,4,6
E:DMUOI381AP,E:SMZW3PHSIW,1,32,Wednesday,3,5,3,4
E:L4QCO1ZLBI,E:N5MH4AP61S,1,33,Wednesday,3,5,4,6
E:L4QCO1ZLBI,E:SMZW3PHSIW,1,33,Wednesday,3,5,3,4
E:OGDE1SAN71,E:RBZB4B8RUO,1,37,Monday,4,5,4,5
E:BTXHQDVUJX,E:MTOVA5R51B,4,14,Monday,3,5,3,5
E:2HDLE4LNBS,E:61FDDJ25XM,1,14,Thursday,5,6,5,6
E:AYPUMWWW57,E:HTMYTYGDTG-00001,4,19,Wednesday,0,5,3,4
E:FHHQNEZK4M,E:HTMYTYGDTG-00001,2,10,Wednesday,3,5,3,4
E:HTMYTYGDTG-00002,E:LA9IWAVTDP,1,10,Thursday,7,8,7,9
E:2CLELNS5BG,E:VP19SFTWRH,1,32,Wednesday,3,5,3,5
E:2VG2PQGAC9,E:VP19SFTWRH,1,32,Wednesday,3,5,3,5
E:3VX7JUBIPD,E:7M7ODLUBMZ,1,33,Monday,2,3,0,4
E:F67EEPAS8K,E:P14FBO16CP,1,32,Monday,0,1,0,1
E:O7Q4YZUKDL,E:YCHOQUN1D2,1,12,Tuesday,7,8,7,8
E:9OSGI9JRWD,E:MIV2NCT1CK,1,32,Wednesday,7,8,7,8
E:AUS5JVR2S9,E:BLL2L8LAT3,6,12,Monday,0,1,0,1
E:BLL2L8LAT3,E:INML8AQUUU,2,12,Monday,0,1,0,1
E:BLL2L8LAT3,E:XWSR4Y4J6Y,6,18,Monday,0,1,0,1
E:RF1E4Q3CV7,E:X75BX7BFF4,1,10,Thursday,4,5,4,5
E:D49C99756G,E:GNWPZGOCXA,1,32,Wednesday,4,6,5,7
E:GNWPZGOCXA,E:GZ8VAZFQ2R,1,32,Wednesday,5,7,5,6
E:GNWPZGOCXA,E:GZ8VAZFQ2R-00001,1,36,Wednesday,5,7,6,7
E:GNWPZGOCXA,E:KI6YO25YKG,1,34,Wednesday,5,7,4,6
E:GNWPZGOCXA,E:L4X4BRJMDA,1,33,Wednesday,5,7,5,7
E:GNWPZGOCXA,E:MHGPOFBIAI-00001,3,32,Wednesday,5,7,5,6
E:GNWPZGOCXA,E:WYYSWEEEJJ,2,32,Wednesday,5,7,5,6
E:L4X4BRJMDA,E:WYYSWEEEJJ,4,33,Wednesday,5,7,5,6
E:K8S8OPWFH6-00001,E:TXF9DTA35Y,3,11,Wednesday,7,8,7,8
E:PAHWQN3R92-00001,E:T6DVZ9CYJK,2,11,Thursday,0,1,0,1
E:1TKSQ4VPNF,E:YTAE9U1PV9,3,10,Monday,0,2,1,2
E:2X57K7R4FY,E:YTAE9U1PV9,3,10,Monday,0,2,1,2
E:LY1QVUOZC3,E:YTAE9U1PV9,3,10,Monday,0,2,1,2
E:372A133V5Q-00005,E:7NTC1JZJ5E-00009,4,9,Tuesday,4,6,4,5
E:372A133V5Q-00005,E:GGETC8E638-00002,4,9,Tuesday,4,6,4,5
E:3X5ZRMK6TL-00007,E:8GX1T4ARO4-00001,3,32,Wednesday,5,7,5,6
E:7NTC1JZJ5E-00001,E:ZLIXZLHZLI,2,10,Wednesday,0,1,0,1
E:A56NC8HA99,E:RWATW7GPK1-00002,4,32,Monday,0,1,0,2
E:A56NC8HA99-00001,E:RWATW7GPK1-00002,4,32,Monday,0,1,0,2
E:A56NC8HA99-00002,E:RWATW7GPK1-00002,4,32,Monday,0,1,0,2
E:5I172E6JZI,E:FQSS11POWG,1,12,Wednesday,2,3,2,3
E:KG5HBPF1TY,E:MHGU44722I,2,11,Tuesday,6,8,6,7
E:16KH8EJBB7,E:NS7OWYUVBZ,2,26,Friday,2,3,1,3
E:49DKS6X9QP,E:F8SS3O4WXJ,7,27,Thursday,5,6,4,6
E:49DKS6X9QP,E:PEJMXXECWB,14,27,Thursday,5,6,5,6
E:55LYP5UJSF,E:IPRL7SKNAD,9,10,Tuesday,3,5,4,6
E:HIULVRLIM2,E:Y9EE6Y6S71,5,28,Wednesday,7,9,6,8
E:LZ4HIQ4AN1-00001,E:NS7OWYUVBZ,2,29,Friday,2,3,1,3
E:2L5ABDV57T,E:C4TSITTNUR,1,27,Thursday,6,7,5,7
E:1KVJXI3CAM,E:QEPSFBU2HN,1,26,Wednesday,2,3,1,3
E:2VCJCW5KOX,E:VC1YOV1SX7,1,30,Tuesday,2,4,1,3
E:6QMVFFIS94-00001,E:CEV718GXF7,1,29,Monday,1,3,0,2
E:3FTIYZN9M6,E:G973PDIYAK,2,28,Tuesday,5,7,4,6
E:2N8W9H442F,E:OFCZWTE1IA,1,18,Wednesday,4,6,4,6
E:2SBX29S6SG,E:VJRG9GG18N,1,33,Wednesday,7,9,6,8
E:41ZE5L6YWD,E:ZEQ9152QS4,1,15,Thursday,1,3,0,2
E:BLE9XK5QDM,E:KBSZUT5FAV,2,35,Friday,0,2,0,2
E:GA7NOCHSQB,E:HQQ6Y8WOWR,2,31,Monday,0,4,0,2
E:I662IQB8HA,E:XAMTVNOWYQ,1,13,Wednesday,7,9,6,8
E:IC4A6K7V27,E:N3E9OEZ562,1,26,Monday,7,9,7,9
E:5KPYG8BH5F,E:8GX1T4ARO4-00001,1,32,Wednesday,5,6,5,6
E:R7Y6JU1PSI,E:XSJNVDSDXT,1,10,Tuesday,3,4,3,4
E:327D9Y2IWI,E:5AB85WSTLF,1,37,Wednesday,3,5,4,6
E:3Y9XC7KUVJ,E:DYADCUCRUD_1,4,36,Monday,0,2,0,8
E:3ZF2FBGT8J-00001_1,E:XGUHOUDEA5_2,1,16,Wednesday,0,8,6,7
E:3ZF2FBGT8J_2,E:KB4C4OG3XP_2,5,16,Thursday,1,9,1,3
E:QM1GULA92Z-00002,E:S2MQZLKD38_1,4,14,Wednesday,4,7,0,8
E:S2MQZLKD38_1,E:XGUHOUDEA5_2,2,14,Wednesday,0,8,6,7
E:16KH8EJBB7,E:7UZ1QD7XEH,2,26,Friday,2,3,2,3
E:2YZOKJZ5SA,E:VRFQRQLZZW,1,35,Tuesday,5,7,5,7
E:4IX672D6DQ,E:EUNMK7PMDJ,1,34,Thursday,4,6,3,5
E:QEPSFBU2HN,E:T6EZLYEUWH,1,26,Wednesday,1,3,1,3
E:3CBAC6JRR4,E:U6J76I1RC6,1,10,Monday,8,9,8,9
E:G54PELCGIA,E:PTDICDI9NF_2,1,30,Wednesday,3,4,3,4
E:O9AYKT6JV1,E:PTDICDI9NF_2,1,30,Wednesday,3,4,3,4
E:3D7GAF31J2,E:NLKZ5I77JF,1,13,Tuesday,4,5,4,6
E:9OLT6EDMMJ,E:NQNLSL49CX,5,30,Monday,5,7,6,7
E:3TL5H8VFCR,E:BRM9KKQJWL,1,10,Thursday,0,1,0,1
E:G8SCMJYVUP,E:PAMPWNGAJM,1,32,Wednesday,3,5,3,5
E:PAMPWNGAJM,E:S5OC1G3ZFM,1,26,Wednesday,3,5,4,6
E:385N28VUKK,E:HHZAGAYHQF,3,11,Monday,5,7,4,6
E:3FTIYZN9M6,E:49HF56ER6V,3,29,Tuesday,5,7,5,7
E:3DS5YU68SB,E:P6E3HXXPPU-00001,1,10,Thursday,7,8,7,8
E:3DS5YU68SB,E:R9PMHCY2KO,1,12,Thursday,7,8,7,8
E:DRTKRBGJ16-00002-00001-00001-00001,E:V3R2FLX9MT,1,34,Friday,2,3,2,3
E:9LGUNV2NTW,E:ERJ56IFQEM,3,12,Monday,0,2,0,2
E:HQQ6Y8WOWR,E:TY1LCTRX4J,4,31,Monday,0,2,0,4
E:1ZLX5B3X2A,E:B7CLM9EZR7-00001,1,30,Wednesday,5,6,5,6
E:67UOPQLV1X,E:OM3A3FTRKS-00002,1,9,Thursday,3,5,4,5
E:GHFHEMCE1Q-00001,E:USU7QCP8DK,1,35,Tuesday,5,6,5,8
E:HCNK1KPDY7,E:KA7ZOFOLYY,1,11,Monday,4,7,6,7
E:KWZYFPIFEY,E:OM3A3FTRKS-00002,1,10,Thursday,4,6,4,5
E:KWZYFPIFEY,E:R2C8WFPPF7-00001,1,19,Thursday,4,6,5,7
E:J52ADBS4C3_2,E:XSPTOI78NO,7,11,Wednesday,5,6,4,6
E:6PK6L1JV1H,E:C99SMN1JBC-00001,5,27,Friday,0,2,1,2
E:6PK6L1JV1H,E:JQO8T4NRKR,1,26,Friday,0,2,0,2
E:22KI1PUXFI-00001,E:6QPTT2ZM9C-00004,12,36,Monday,4,6,5,6
E:22KI1PUXFI-00001,E:8H6MWWR8PN_2,3,34,Monday,4,6,2,5
E:22KI1PUXFI-00001,E:IFXUKHCWVC-00002,12,33,Monday,4,6,5,7
E:72A39II5BX-00001,E:EG5E6FG4MM,2,32,Monday,1,2,0,4
E:7C1BKZRLLG,E:RYQ8KNOXTV,2,14,Monday,0,2,0,2
E:7C1BKZRLLG,E:ZUSBDUW212,2,17,Monday,0,2,0,2
E:A6GXITL5OB-00001,E:HLKIMDPN1U-00002,3,14,Monday,6,8,6,7
E:A6GXITL5OB-00001,E:Q2WQPF7OXP-00001,12,11,Monday,6,8,6,8
E:A6GXITL5OB-00001,E:XBC1DU2X9R-00004,12,11,Monday,6,8,7,8
E:ABPJNJNBZN-00001,E:CGDLZLEVVH-00004,12,30,Tuesday,7,9,6,8
E:ABPJNJNBZN-00001,E:GP6BK7HIRP-00009,12,28,Tuesday,7,9,7,8
E:HLKIMDPN1U-00002,E:Q2WQPF7OXP-00001,3,14,Monday,6,7,6,8
E:Q2WQPF7OXP-00001,E:XBC1DU2X9R-00004,12,11,Monday,6,8,7,8
E:2SJV52VP1U,E:S4WE1X41PY_4,4,35,Friday,0,2,0,1
E:45A2CBMGJF,E:5MUJDWVB6G,9,14,Monday,2,3,0,3
E:4WUE2CA7PM,E:58NCSUP3XY,9,16,Monday,0,3,2,9
E:4WUE2CA7PM,E:6B41FQWQA5,9,16,Monday,0,3,0,1
E:4WUE2CA7PM,E:WAUR8J44F8,9,16,Monday,0,3,0,1
E:577A8SRLB8,E:S4WE1X41PY_4,13,35,Friday,0,2,0,1
E:5YBVAGDJMH,E:7IL2S4YFIT_5,13,26,Friday,0,2,0,2
E:61WHALAPQE,E:7IL2S4YFIT_5,13,26,Friday,0,2,0,2
E:6LK6IGH9RR,E:S4WE1X41PY_4,13,35,Friday,0,2,0,1
E:7LOXKL1P8F,E:9FECGTDWQJ,9,12,Monday,0,3,2,3
E:A834BA1VZY,E:S4WE1X41PY_4,13,35,Friday,0,2,0,1
E:N8FRXWX834,E:ZK8E47TMPA,9,18,Monday,3,6,3,4
E:RW8BSLUIA2_2,E:X2FVP833O8_1,4,14,Monday,5,8,7,9
E:RW8BSLUIA2_2,E:Z1NORQJMY6_2,4,14,Monday,5,8,4,7
E:12LPKJKLS7,E:W9PRMZMT19,1,18,Tuesday,4,5,4,6
E:37J9Y5ZYDZ,E:3Z15UVCVEF,2,28,Tuesday,2,3,2,3
E:7PF57S6HRV-00001,E:ZJM2OESIPM,2,13,Monday,4,6,4,6
E:E5YPD5KSTF,E:ZOXK5JMXCP,2,31,Monday,0,2,0,4
E:HTZTSP69EV,E:XBWFQ3L12L,4,11,Thursday,1,3,1,3
E:5XT86RV6W5,E:7T2FUGGX6K,1,9,Wednesday,2,3,1,3
E:5XT86RV6W5-00001,E:X4C8JWGBTC,1,9,Monday,5,6,4,6
E:7T2FUGGX6K,E:TPBJ7ZC9PU,1,9,Wednesday,1,3,1,2
E:5G3ZQKM6BY,E:7NTC1JZJ5E-00009,13,9,Tuesday,4,5,4,5
E:5G3ZQKM6BY,E:AIYOHYMUZW-00008,1,9,Tuesday,4,5,3,5
E:5G3ZQKM6BY,E:GGETC8E638-00002,13,9,Tuesday,4,5,4,5
E:7NTC1JZJ5E,E:K9D4XRLUQ9,13,16,Monday,7,9,7,8
E:7NTC1JZJ5E,E:LT288H5KHN,6,10,Monday,7,9,7,9
E:7NTC1JZJ5E-00003,E:CPGP5A1ZX1,3,10,Tuesday,3,4,3,4
E:7NTC1JZJ5E-00006,E:K9D4XRLUQ9,13,16,Monday,7,8,7,8
E:7NTC1JZJ5E-00006,E:LT288H5KHN,6,10,Monday,7,8,7,9
E:7NTC1JZJ5E-00009,E:84LMN7YE14,13,10,Tuesday,4,5,4,5
E:7NTC1JZJ5E-00009,E:QQIGAJF4J4,13,18,Tuesday,4,5,4,5
E:84LMN7YE14,E:AIYOHYMUZW-00008,1,10,Tuesday,4,5,3,5
E:84LMN7YE14,E:GGETC8E638-00002,13,10,Tuesday,4,5,4,5
E:AIYOHYMUZW-00008,E:CPGP5A1ZX1,1,10,Tuesday,3,5,3,4
