event_id,weeks,req_room_type,size,L_slots,assigned_day,assigned_start_hour,room_id,room_campus,week
E:6NSXAT1WH9,"26, 27",General Teaching,11,1,Monday,14,0551_00_G36A,Holyrood,27
E:KTNK9KK2RR,"9, 10",General Teaching,15,1,Friday,13,0227_02_2.29,Central,9
E:KTNK9KK2RR,"9, 10",General Teaching,15,1,Friday,13,0227_03_3.29,Central,10
E:REB361BPAM,"9, 10",General Teaching,25,1,Wednesday,11,0553_04_422,Holyrood,9
E:REB361BPAM,"9, 10",General Teaching,25,1,Wednesday,11,0228_04_4.18,Central,10
E:RUS2CUU4JZ,"26, 27",General Teaching,20,1,Thursday,9,0113_00_G.203,Central,26
E:RUS2CUU4JZ,"26, 27",General Teaching,20,1,Thursday,9,0113_00_G.203,Central,27
E:QF5CH92IJS,"26, 27",General Teaching,10,2,Monday,12,0254_01_1.12,Central,26
E:QF5CH92IJS,"26, 27",General Teaching,10,2,Monday,12,0113_03_3.3,Central,27
E:TKHXVU7WAR,"26, 27",General Teaching,48,1,Thursday,14,2701_00_GU322,Bioquarter,26
E:TKHXVU7WAR,"26, 27",General Teaching,48,1,Thursday,14,0558_05_5.2,Holyrood,27
E:CW2YJ54GXF,"26, 27",General Teaching,15,2,Wednesday,13,0001_02_2.349,Central,26
E:CW2YJ54GXF,"26, 27",General Teaching,15,2,Wednesday,13,0551_00_G35,Holyrood,27
E:N1E5S225UG,"9, 10",Teaching Studio,18,1,Thursday,12,0450_01_1.52,Central,9
E:N1E5S225UG,"9, 10",Teaching Studio,18,1,Thursday,12,0450_04_4.35,Central,10
E:H69BYA6UVF,"26, 27",General Teaching,14,1,Wednesday,13,0335_00_G.17,Central,26
E:H69BYA6UVF,"26, 27",General Teaching,14,1,Wednesday,13,0591_-1_B1.04,Holyrood,27
E:ONLTMTKILA,"9, 10",General Teaching,11,1,Friday,15,0228_02_2.18,Central,9
E:ONLTMTKILA,"9, 10",General Teaching,11,1,Friday,15,0450_03_3.43,Central,10
E:W8DNHFWIYR,"26, 27",General Teaching,30,2,Wednesday,13,0335_00_G.09,Central,26
E:W8DNHFWIYR,"26, 27",General Teaching,30,2,Wednesday,13,0335_01_1.9,Central,27
E:XS37FUG6MG,"9, 10",General Teaching,10,1,Tuesday,12,0113_02M_02M.24,Central,9
E:XS37FUG6MG,"9, 10",General Teaching,10,1,Tuesday,12,0728_01_1.45,Easter Bush,10
E:N7JIIZMHMI,"9, 10",General Teaching,15,2,Friday,11,0008_02_2.365,Central,9
E:N7JIIZMHMI,"9, 10",General Teaching,15,2,Friday,11,0551_-1_LG47,Holyrood,10
E:S7OCQ4339J,"26, 27",General Teaching,12,1,Thursday,15,0214_01_1.22,Central,26
E:S7OCQ4339J,"26, 27",General Teaching,12,1,Thursday,15,0551_00_G28,Holyrood,27
E:XJQKF8OW6E,"26, 27",General Teaching,12,1,Friday,13,0551_00_G28,Holyrood,26
E:XJQKF8OW6E,"26, 27",General Teaching,12,1,Friday,13,0551_00_G28,Holyrood,27
E:GZWEOWKQAL,"11, 13",General Teaching,12,1,Tuesday,16,0214_00_G.26,Central,11
E:GZWEOWKQAL,"11, 13",General Teaching,12,1,Tuesday,16,0254_01_1.07,Central,13
E:OY7XUO3XW8,"26, 27",General Teaching,20,1,Tuesday,13,0201_01_1.05,Central,26
E:OY7XUO3XW8,"26, 27",General Teaching,20,1,Tuesday,13,0728_01_1.24,Easter Bush,27
E:YW79GTAVXX,"26, 27",General Teaching,16,1,Monday,10,0252_01_1.2,Central,26
E:YW79GTAVXX,"26, 27",General Teaching,16,1,Monday,10,0219_00_G.01,Central,27
E:PVR4MS5UPZ,"9, 10",General Teaching,20,1,Tuesday,10,0103_01_1.B04,Central,9
E:PVR4MS5UPZ,"9, 10",General Teaching,20,1,Tuesday,10,0728_01_1.25,Easter Bush,10
E:2WRUO3GTAW,"27, 28",General Teaching,10,1,Thursday,17,0728_01_1.42,Easter Bush,27
E:2WRUO3GTAW,"27, 28",General Teaching,10,1,Thursday,17,0227_02_2.13,Central,28
E:HW3JVXFFBY,"9, 10",No room required,30,2,Monday,9,,,9
E:HW3JVXFFBY,"9, 10",No room required,30,2,Monday,9,,,10
E:H88EDVE3VN-00002-00001,"26, 27",General Teaching,15,1,Friday,17,0227_02_2.29,Central,26
E:H88EDVE3VN-00002-00001,"26, 27",General Teaching,15,1,Friday,17,0227_03_3.14,Central,27
E:5YX6IHEJBK,"10, 11",General Teaching,15,1,Monday,13,0227_02_2.14,Central,10
E:5YX6IHEJBK,"10, 11",General Teaching,15,1,Monday,13,0422_L_L.06,Lauriston,11
E:2N6T61JZDL,"26, 27",General Teaching,15,1,Tuesday,16,0227_02_2.14,Central,26
E:2N6T61JZDL,"26, 27",General Teaching,15,1,Tuesday,16,0008_-1_B.154,Central,27
E:ZFU93ZWHHB,"26, 27",General Teaching,12,1,Thursday,14,0551_00_G32,Holyrood,26
E:ZFU93ZWHHB,"26, 27",General Teaching,12,1,Thursday,14,0450_02_2.22,Central,27
E:R2W672GGLT,"26, 27",General Teaching,13,1,Thursday,11,0228_06_6.10,Central,26
E:R2W672GGLT,"26, 27",General Teaching,13,1,Thursday,11,0113_00_G.205,Central,27
E:CLHS684XS8,"9, 10",General Teaching,17,1,Monday,16,0335_00_G.12,Central,9
E:CLHS684XS8,"9, 10",General Teaching,17,1,Monday,16,0335_00_G.12,Central,10
E:P8J9WMETVK,"10, 11",General Teaching,12,1,Thursday,11,0228_06_6.14,Central,10
E:P8J9WMETVK,"10, 11",General Teaching,12,1,Thursday,11,0450_03_3.32,Central,11
E:M5V4OH9PU3,"11, 12",Meeting Room,15,2,Friday,14,0670_01_1.07,Kings Buildings,11
E:M5V4OH9PU3,"11, 12",Meeting Room,15,2,Friday,14,0670_01_1.07,Kings Buildings,12
E:OGLEXK3W1Q,"26, 27",General Teaching,15,1,Wednesday,13,0227_03_3.14,Central,26
E:OGLEXK3W1Q,"26, 27",General Teaching,15,1,Wednesday,13,0227_03_3.29,Central,27
E:ZBEI3JPSL1,"26, 27",General Teaching,12,1,Tuesday,10,0252_03_3.3,Central,26
E:ZBEI3JPSL1,"26, 27",General Teaching,12,1,Tuesday,10,0003_01_1.05,Central,27
E:PI72ZYD96M,"26, 27",General Teaching,11,1,Friday,13,0551_00_G32,Holyrood,26
E:PI72ZYD96M,"26, 27",General Teaching,11,1,Friday,13,0551_00_G32,Holyrood,27
E:6WH35P7FY5,"10, 11",General Teaching,15,1,Monday,16,0110_02_2.02,Central,10
E:6WH35P7FY5,"10, 11",General Teaching,15,1,Monday,16,0228_08_8.16,Central,11
E:6WIJMHBMQ3,"26, 27",General Teaching,20,2,Wednesday,14,0728_01_1.26,Easter Bush,26
E:6WIJMHBMQ3,"26, 27",General Teaching,20,2,Wednesday,14,0201_02_2.07,Central,27
E:QWBPZEPTWZ,"10, 11",General Teaching,31,2,Wednesday,11,0551_00_G42,Holyrood,10
E:QWBPZEPTWZ,"10, 11",General Teaching,31,2,Wednesday,11,0551_01_1.37,Holyrood,11
E:EUBUDISGYJ,"26, 27",General Teaching,18,1,Friday,17,0551_00_G34,Holyrood,26
E:EUBUDISGYJ,"26, 27",General Teaching,18,1,Friday,17,0214_00_G.22,Central,27
E:47ABUN636A_2,37,Laboratory,20,3,Monday,9,0201_07_7.01,Central,37
E:NHJHMMREM5,"26, 27",General Teaching,12,1,Friday,15,0113_00_G.202B,Central,26
E:NHJHMMREM5,"26, 27",General Teaching,12,1,Friday,15,0113_00_G.202B,Central,27
E:RJ72QXL9V4-00002-00001,"26, 27",General Teaching,15,1,Tuesday,10,0113_00_G.11,Central,26
E:RJ72QXL9V4-00002-00001,"26, 27",General Teaching,15,1,Tuesday,10,0113_00_G.10,Central,27
E:WKWLX4ZHV2,"26, 27",General Teaching,15,1,Tuesday,14,0227_03_3.14,Central,26
E:WKWLX4ZHV2,"26, 27",General Teaching,15,1,Tuesday,14,0227_02_2.29,Central,27
E:47ABUN636A_3,37,Laboratory,20,3,Monday,9,0704_00_G.25,Easter Bush,37
E:FNFECK4FUZ,"9, 10",General Teaching,11,2,Monday,9,0003_01_1.05,Central,9
E:FNFECK4FUZ,"9, 10",General Teaching,11,2,Monday,9,0558_03_3.4,Holyrood,10
E:M8DXM3S2U1,"10, 11",General Teaching,12,1,Thursday,13,0254_01_1.07,Central,10
E:M8DXM3S2U1,"10, 11",General Teaching,12,1,Thursday,13,0401_01_1.08,New College,11
E:M2567XFNS7,"26, 27",General Teaching,190,1,Monday,11,0201_00_G.06,Central,26
E:M2567XFNS7,"26, 27",General Teaching,190,1,Monday,11,0201_00_G.08,Central,27
E:KP6IMX38I3,"26, 27",General Teaching,20,2,Thursday,11,0003_01_1.03,Central,26
E:KP6IMX38I3,"26, 27",General Teaching,20,2,Thursday,11,0564_03_3.15,Holyrood,27
E:W7FVWNJ1VA,"11, 12",Teaching Studio,18,1,Friday,13,0450_01_1.52,Central,11
E:W7FVWNJ1VA,"11, 12",Teaching Studio,18,1,Friday,13,0450_01_1.52,Central,12
E:E9V4SLJGHF,"10, 11",General Teaching,15,1,Friday,16,0227_03_3.14,Central,10
E:E9V4SLJGHF,"10, 11",General Teaching,15,1,Friday,16,0113_00_G.10,Central,11
E:B9LG27DM1H,"9, 10",General Teaching,9,1,Wednesday,13,0551_00_G30,Holyrood,9
E:B9LG27DM1H,"9, 10",General Teaching,9,1,Wednesday,13,0254_01_1.12,Central,10
E:EAAOT1RO9W,"9, 10",General Teaching,22,2,Thursday,12,0001_01_1.273,Central,9
E:EAAOT1RO9W,"9, 10",General Teaching,22,2,Thursday,12,2701_01_FU223,Bioquarter,10
E:OSDJGA6QDK,"9, 10",General Teaching,15,1,Wednesday,13,0227_02_2.14,Central,9
E:OSDJGA6QDK,"9, 10",General Teaching,15,1,Wednesday,13,0227_03_3.14,Central,10
E:7CTODUJOAV,"9, 10",General Teaching,32,2,Wednesday,11,0335_00_G.09,Central,9
E:7CTODUJOAV,"9, 10",General Teaching,32,2,Wednesday,11,0283_03_3.10,Central,10
E:25ZENFLTVU,"9, 10",General Teaching,20,1,Friday,17,0564_03_3.25,Holyrood,9
E:25ZENFLTVU,"9, 10",General Teaching,20,1,Friday,17,0421_E_E.26,Lauriston,10
E:SFK5P1CSCJ,"28, 29",General Teaching,9,1,Friday,17,0227_02_2.30,Central,28
E:SFK5P1CSCJ,"28, 29",General Teaching,9,1,Friday,17,0728_01_1.42,Easter Bush,29
E:4OZGJLOYG1,"26, 27",General Teaching,20,1,Tuesday,17,0654_00_G.33,Kings Buildings,26
E:4OZGJLOYG1,"26, 27",General Teaching,20,1,Tuesday,17,0654_00_G.04,Kings Buildings,27
E:U2X793JRZT,"26, 27",General Teaching,12,1,Tuesday,13,0450_02_2.22,Central,26
E:U2X793JRZT,"26, 27",General Teaching,12,1,Tuesday,13,0551_00_G44,Holyrood,27
E:X8RQLKKLNP,"9, 10",General Teaching,10,1,Thursday,10,0254_01_1.12,Central,9
E:X8RQLKKLNP,"9, 10",General Teaching,10,1,Thursday,10,0227_02_2.13,Central,10
E:1PBT7JXEN7,"11, 12",Meeting Room,40,3,Friday,13,0227_01_1.06,Central,11
E:1PBT7JXEN7,"11, 12",Meeting Room,40,3,Friday,13,0648_00_G.02,Kings Buildings,12
E:8DW3PR5UDJ,"26, 27",General Teaching,25,1,Friday,13,0335_01_1.1,Central,26
E:8DW3PR5UDJ,"26, 27",General Teaching,25,1,Friday,13,0551_01_1.27,Holyrood,27
E:J2VKVAVHRG,"26, 27",General Teaching,15,2,Friday,14,0227_03_3.29,Central,26
E:J2VKVAVHRG,"26, 27",General Teaching,15,2,Friday,14,0551_-1M_M1,Holyrood,27
E:V985UMBIMV,"26, 27",General Teaching,15,2,Friday,14,0110_02_2.02,Central,26
E:V985UMBIMV,"26, 27",General Teaching,15,2,Friday,14,0551_-1M_M14,Holyrood,27
E:68P9IP1UUG,"10, 11",General Teaching,12,1,Tuesday,12,0252_03_3.3,Central,10
E:68P9IP1UUG,"10, 11",General Teaching,12,1,Tuesday,12,0450_03_3.43,Central,11
E:6GSS33GBMI,"13, 15",General Teaching,20,1,Tuesday,17,0728_01_1.26,Easter Bush,13
E:6GSS33GBMI,"13, 15",General Teaching,20,1,Tuesday,17,0201_02_2.07,Central,15
E:RVDSQ1YOSU,"26, 27",General Teaching,15,1,Thursday,12,0228_08_8.13,Central,26
E:RVDSQ1YOSU,"26, 27",General Teaching,15,1,Thursday,12,0008_-1_B.154,Central,27
E:V6EZCUS2YA,"9, 10",General Teaching,25,1,Tuesday,17,0228_04_4.18,Central,9
E:V6EZCUS2YA,"9, 10",General Teaching,25,1,Tuesday,17,0228_04_4.18,Central,10
E:HZCUREW81X,"9, 10",General Teaching,16,1,Wednesday,10,0254_01_1.08,Central,9
E:HZCUREW81X,"9, 10",General Teaching,16,1,Wednesday,10,0300_00_NG.04,Central,10
E:4ML498OGLY-00001,"9, 10",General Teaching,160,1,Wednesday,10,0608_00_G.27,Kings Buildings,9
E:4ML498OGLY-00001,"9, 10",General Teaching,160,1,Wednesday,10,0608_00_G.27,Kings Buildings,10
E:VGXHQPLK19,"9, 10",General Teaching,12,1,Monday,9,0214_01_1.22,Central,9
E:VGXHQPLK19,"9, 10",General Teaching,12,1,Monday,9,0110_02_2.07,Central,10
E:K8JP92IXO9,"26, 27",General Teaching,18,2,Monday,13,0227_03_3.03,Central,26
E:K8JP92IXO9,"26, 27",General Teaching,18,2,Monday,13,0227_03_3.39,Central,27
E:JY2LNE44LL,"9, 10",General Teaching,11,1,Wednesday,11,0228_06_6.14,Central,9
E:JY2LNE44LL,"9, 10",General Teaching,11,1,Wednesday,11,0450_02_2.22,Central,10
E:5OZZ3YNLGE,"9, 10",General Teaching,12,1,Friday,10,0003_00_G.04,Central,9
E:5OZZ3YNLGE,"9, 10",General Teaching,12,1,Friday,10,0252_03_3.3,Central,10
E:PB328LYOMU,"10, 11",General Teaching,15,1,Friday,14,0113_00_G.12,Central,10
E:PB328LYOMU,"10, 11",General Teaching,15,1,Friday,14,0227_03_3.14,Central,11
E:OBYZF3RYEU,"26, 27",General Teaching,12,1,Tuesday,11,0254_01_1.06,Central,26
E:OBYZF3RYEU,"26, 27",General Teaching,12,1,Tuesday,11,0551_00_G36A,Holyrood,27
E:88ZEW21CPD,"28, 30",General Teaching,12,1,Friday,17,0003_01_1.05,Central,28
E:88ZEW21CPD,"28, 30",General Teaching,12,1,Friday,17,0252_03_3.3,Central,30
E:Y29DIHB8E7,"10, 11",General Teaching,15,1,Wednesday,11,0110_02_2.02,Central,10
E:Y29DIHB8E7,"10, 11",General Teaching,15,1,Wednesday,11,0113_00_G.10,Central,11
E:PVDNACS9TE,"26, 27",General Teaching,15,1,Monday,17,0110_02_2.02,Central,26
E:PVDNACS9TE,"26, 27",General Teaching,15,1,Monday,17,0228_13_13.07,Central,27
E:OQIOR42UZP,"9, 10",General Teaching,15,1,Monday,11,0113_00_G.09,Central,9
E:OQIOR42UZP,"9, 10",General Teaching,15,1,Monday,11,0227_03_3.29,Central,10
E:K7ZFC8UB3R,"26, 27",General Teaching,30,2,Thursday,11,0564_02_2.14,Holyrood,26
E:K7ZFC8UB3R,"26, 27",General Teaching,30,2,Thursday,11,0335_01_1.2,Central,27
E:PDFNMR373Z,"12, 14",General Teaching,14,1,Thursday,13,0311_04_4.08,Central,12
E:PDFNMR373Z,"12, 14",General Teaching,14,1,Thursday,13,0228_01_1.01,Central,14
E:KR7TMEI2MW,"12, 16",General Teaching,15,2,Friday,13,0227_02_2.29,Central,16
E:KR7TMEI2MW,"12, 16",General Teaching,15,2,Friday,13,0008_-1_B.153,Central,12
E:MK2KJ22BND,"27, 29",General Teaching,15,1,Thursday,17,0228_08_8.16,Central,27
E:MK2KJ22BND,"27, 29",General Teaching,15,1,Thursday,17,0227_02_2.29,Central,29
E:7BSJUEG379,"9, 10",General Teaching,25,1,Tuesday,14,0558_05_5.3,Holyrood,9
E:7BSJUEG379,"9, 10",General Teaching,25,1,Tuesday,14,0335_05_5.1,Central,10
E:ZBZYIZ5U2L-00002,"9, 10",General Teaching,10,1,Wednesday,16,0113_03_3.3,Central,9
E:ZBZYIZ5U2L-00002,"9, 10",General Teaching,10,1,Wednesday,16,0728_01_1.45,Easter Bush,10
E:H1U6N7HN79,"26, 27",General Teaching,12,1,Tuesday,15,0283_01_1.01,Central,26
E:H1U6N7HN79,"26, 27",General Teaching,12,1,Tuesday,15,0113_01M_01M.20,Central,27
E:OGXKF8QPBC,"9, 10",General Teaching,15,2,Thursday,10,0113_00_G.10,Central,9
E:OGXKF8QPBC,"9, 10",General Teaching,15,2,Thursday,10,0335_03_3.4,Central,10
E:JBCM4D7LTD,"9, 10",General Teaching,12,1,Wednesday,9,0214_00_G.26,Central,9
E:JBCM4D7LTD,"9, 10",General Teaching,12,1,Wednesday,9,0228_01_1.18,Central,10
E:4AA6EBFV7L,37,General Teaching,11,9,Monday,9,0003_01_1.05,Central,37
E:J8UOMXFMC6,"10, 11",General Teaching,13,1,Thursday,12,0228_12_12.18,Central,10
E:J8UOMXFMC6,"10, 11",General Teaching,13,1,Thursday,12,0228_12_12.18,Central,11
E:NJD138ORO6-1,"15, 16",General Teaching,20,2,Wednesday,12,0214_01_1.01,Central,16
E:NJD138ORO6-1,"15, 16",General Teaching,20,2,Wednesday,12,2716_00_G.22,Bioquarter,15
E:GG7XR6IAM8,"28, 30",General Teaching,15,1,Monday,14,0227_03_3.14,Central,28
E:GG7XR6IAM8,"28, 30",General Teaching,15,1,Monday,14,0113_00_G.11,Central,30
E:VYUQHMYNUG,"10, 11",General Teaching,15,1,Friday,14,0008_-1_B.153,Central,10
E:VYUQHMYNUG,"10, 11",General Teaching,15,1,Friday,14,0227_03_3.29,Central,11
E:YUC7PST79L,"26, 27",General Teaching,20,1,Wednesday,17,0551_-1M_M2,Holyrood,26
E:YUC7PST79L,"26, 27",General Teaching,20,1,Wednesday,17,0201_01_1.01,Central,27
E:DZPHXPSQ2S,"10, 11",General Teaching,15,1,Thursday,13,0228_08_8.16,Central,10
E:DZPHXPSQ2S,"10, 11",General Teaching,15,1,Thursday,13,0551_-1_LG46,Holyrood,11
E:9I76BCQJMN,"26, 27",General Teaching,25,1,Friday,14,0228_04_4.18,Central,26
E:9I76BCQJMN,"26, 27",General Teaching,25,1,Friday,14,0632_00_G.69,Kings Buildings,27
E:8J74HK5HGQ-00001,"9, 10",General Teaching,18,1,Tuesday,9,0228_07_7.01,Central,9
E:8J74HK5HGQ-00001,"9, 10",General Teaching,18,1,Tuesday,9,0227_02_2.03,Central,10
E:UPLAQGJLI4,"28, 29",General Teaching,12,1,Tuesday,10,0450_02_2.22,Central,28
E:UPLAQGJLI4,"28, 29",General Teaching,12,1,Tuesday,10,0228_06_6.14,Central,29
E:AW1Z6R2M24_1,37,Computer Laboratory,20,8,Monday,9,2701_00_GU303,Bioquarter,37
E:GLC8IBADX6,"28, 30",General Teaching,10,1,Tuesday,10,0227_02_2.30,Central,28
E:GLC8IBADX6,"28, 30",General Teaching,10,1,Tuesday,10,0254_01_1.12,Central,30
E:5KFQCTZWMM,"26, 27",General Teaching,10,1,Monday,17,0551_00_G33,Holyrood,26
E:5KFQCTZWMM,"26, 27",General Teaching,10,1,Monday,17,0113_03_3.3,Central,27
E:W8GZW72NGZ,"9, 10",General Teaching,20,2,Tuesday,13,0103_01_1.B19,Central,9
E:W8GZW72NGZ,"9, 10",General Teaching,20,2,Tuesday,13,0551_-1M_M2,Holyrood,10
E:G8O8TGOE59-00001,"9, 10",General Teaching,18,1,Monday,9,0214_00_G.22,Central,9
E:G8O8TGOE59-00001,"9, 10",General Teaching,18,1,Monday,9,0214_01_1.10,Central,10
E:SVZAAA2OC7,"26, 27",General Teaching,15,1,Friday,14,0228_13_13.07,Central,26
E:SVZAAA2OC7,"26, 27",General Teaching,15,1,Friday,14,0113_00_G.09,Central,27
E:WQ53NWMFAA,"26, 27",General Teaching,15,1,Wednesday,12,0227_02_2.29,Central,26
E:WQ53NWMFAA,"26, 27",General Teaching,15,1,Wednesday,12,0227_03_3.29,Central,27
E:X8LMAYKXBO,"26, 27",General Teaching,12,1,Friday,17,0283_01_1.01,Central,26
E:X8LMAYKXBO,"26, 27",General Teaching,12,1,Friday,17,0450_01_1.62,Central,27
E:4UU48ESGR4,37,No room required,88,2,Monday,9,,,37
E:TBKJYY2N6F,"10, 11",General Teaching,31,2,Thursday,11,0311_02_2.05,Central,10
E:TBKJYY2N6F,"10, 11",General Teaching,31,2,Thursday,11,0555_01_1.15,Holyrood,11
E:S6AJKQBK4C,"26, 27",General Teaching,15,2,Thursday,11,0300_00_NG.03,Central,26
E:S6AJKQBK4C,"26, 27",General Teaching,15,2,Thursday,11,0008_00_G.252,Central,27
E:897RYDZDBL,"26, 27",General Teaching,15,1,Thursday,13,0113_00_G.09,Central,26
E:897RYDZDBL,"26, 27",General Teaching,15,1,Thursday,13,0113_00_G.11,Central,27
E:DTL1L2D6XX-00001,"26, 27",General Teaching,8,1,Tuesday,12,0450_02_2.23,Central,26
E:DTL1L2D6XX-00001,"26, 27",General Teaching,8,1,Tuesday,12,0254_01_1.01,Central,27
E:2WAX3OM2S6,"26, 27",General Teaching,11,1,Friday,13,0551_00_G36A,Holyrood,26
E:2WAX3OM2S6,"26, 27",General Teaching,11,1,Friday,13,0551_00_G36A,Holyrood,27
E:HV447QCBQN,"27, 28",General Teaching,20,2,Thursday,16,0728_01_1.24,Easter Bush,27
E:HV447QCBQN,"27, 28",General Teaching,20,2,Thursday,16,0113_01_1.42,Central,28
E:AW1Z6R2M24_2,37,Computer Laboratory,20,8,Monday,9,0210_00_GFS2,Central,37
E:8WXBHPC1BD,"26, 27",General Teaching,20,1,Monday,11,0201_01_1.05,Central,26
E:8WXBHPC1BD,"26, 27",General Teaching,20,1,Monday,11,0654_00_G.04,Kings Buildings,27
E:YNXJHJZNW5,"26, 27",General Teaching,80,1,Monday,10,0401_01_1.01,New College,26
E:YNXJHJZNW5,"26, 27",General Teaching,80,1,Monday,10,0401_01_1.01,New College,27
E:HJU2ZM4TLA,"9, 10",General Teaching,85,3,Monday,15,0616_00_00.01-E,Kings Buildings,9
E:HJU2ZM4TLA,"9, 10",General Teaching,85,3,Monday,15,0616_00_00.01-E,Kings Buildings,10
E:79KO8OFI2X-00002,"26, 27",General Teaching,30,1,Friday,10,0335_04_4.1,Central,26
E:79KO8OFI2X-00002,"26, 27",General Teaching,30,1,Friday,10,0209_02_2.37,Central,27
E:YOWFZTJO2L,"26, 27",General Teaching,14,1,Monday,11,0228_01_1.01,Central,26
E:YOWFZTJO2L,"26, 27",General Teaching,14,1,Monday,11,0228_06_6.05,Central,27
E:7ZTCDQDNN5,"9, 10",General Teaching,13,1,Monday,16,0228_12_12.18,Central,9
E:7ZTCDQDNN5,"9, 10",General Teaching,13,1,Monday,16,0228_06_6.10,Central,10
E:ZWE8T5JM7O,"26, 27",General Teaching,20,2,Monday,12,0728_01_1.25,Easter Bush,26
E:ZWE8T5JM7O,"26, 27",General Teaching,20,2,Monday,12,0728_01_1.27,Easter Bush,27
E:8TSZA41JBL,"26, 27",General Teaching,11,1,Tuesday,11,0228_01_1.18,Central,26
E:8TSZA41JBL,"26, 27",General Teaching,11,1,Tuesday,11,0551_00_G44,Holyrood,27
E:JFH3HI7OV7,32,Meeting Room,12,3,Tuesday,13,0112_04_4.11,Central,32
E:5ADT86TI2B,"9, 10",General Teaching,12,1,Thursday,16,0551_00_G28,Holyrood,9
E:5ADT86TI2B,"9, 10",General Teaching,12,1,Thursday,16,0228_02_2.18,Central,10
E:JACR1YRETD,"9, 10",General Teaching,30,2,Tuesday,10,0227_00_G.01,Central,9
E:JACR1YRETD,"9, 10",General Teaching,30,2,Tuesday,10,0335_00_G.09,Central,10
E:D5TL7B7G78,"26, 27",General Teaching,15,1,Monday,10,0227_02_2.29,Central,26
E:D5TL7B7G78,"26, 27",General Teaching,15,1,Monday,10,0227_02_2.29,Central,27
E:UG8CRRACVU,"10, 11",General Teaching,14,1,Friday,13,0228_06_6.05,Central,10
E:UG8CRRACVU,"10, 11",General Teaching,14,1,Friday,13,0551_-1_LG44,Holyrood,11
E:86ONDIX925,"10, 12",General Teaching,15,1,Wednesday,11,0228_08_8.13,Central,10
E:86ONDIX925,"10, 12",General Teaching,15,1,Wednesday,11,0227_02_2.14,Central,12
E:218CJIWA49,"26, 27",General Teaching,350,1,Thursday,16,0225_02_2.201,Central,26
E:218CJIWA49,"26, 27",General Teaching,350,1,Thursday,16,0229_01_1.A,Central,27
E:NEXB8NXHGJ,"9, 10",General Teaching,12,1,Friday,12,0551_00_G32,Holyrood,9
E:NEXB8NXHGJ,"9, 10",General Teaching,12,1,Friday,12,0252_02_2.2,Central,10
E:TU8HVIAL39,"26, 27",General Teaching,12,1,Wednesday,9,0228_02_2.18,Central,26
E:TU8HVIAL39,"26, 27",General Teaching,12,1,Wednesday,9,0283_01_1.01,Central,27
E:YX1GY2UFPB,"26, 27",General Teaching,25,1,Tuesday,11,0335_03_3.1,Central,26
E:YX1GY2UFPB,"26, 27",General Teaching,25,1,Tuesday,11,0558_05_5.4,Holyrood,27
E:796H4IEB9W,"26, 27",General Teaching,15,1,Thursday,11,0113_00_G.09,Central,26
E:796H4IEB9W,"26, 27",General Teaching,15,1,Thursday,11,0008_-1_B.153,Central,27
E:J396IO6OPM,"10, 11",General Teaching,20,2,Wednesday,11,0558_03_3.02,Holyrood,10
E:J396IO6OPM,"10, 11",General Teaching,20,2,Wednesday,11,0421_E_E.26,Lauriston,11
E:WGCLFIY57A,"26, 27",General Teaching,11,1,Monday,11,0450_03_3.43,Central,26
E:WGCLFIY57A,"26, 27",General Teaching,11,1,Monday,11,0113_02_2.27,Central,27
E:JZYXJPTFOA,"26, 27",General Teaching,15,1,Monday,17,0228_08_8.13,Central,26
E:JZYXJPTFOA,"26, 27",General Teaching,15,1,Monday,17,0227_02_2.14,Central,27
E:JW1LGSVWB3,"9, 10",General Teaching,22,2,Friday,14,2701_01_FU223,Bioquarter,9
E:JW1LGSVWB3,"9, 10",General Teaching,22,2,Friday,14,0001_01_1.265,Central,10
E:IKNHXGZ5PR,"26, 27",General Teaching,20,1,Monday,13,0564_03_3.25,Holyrood,26
E:IKNHXGZ5PR,"26, 27",General Teaching,20,1,Monday,13,0654_00_G.10,Kings Buildings,27
E:AS9JQGVW9Y,"10, 11",General Teaching,15,1,Thursday,11,0113_00_G.10,Central,10
E:AS9JQGVW9Y,"10, 11",General Teaching,15,1,Thursday,11,0113_00_G.10,Central,11
E:S63YPLZCOK,"26, 27",General Teaching,15,1,Wednesday,9,0227_03_3.29,Central,26
E:S63YPLZCOK,"26, 27",General Teaching,15,1,Wednesday,9,0227_03_3.29,Central,27
E:PYZEYHO1C5,"26, 27",General Teaching,12,1,Thursday,13,0113_01M_01M.27,Central,26
E:PYZEYHO1C5,"26, 27",General Teaching,12,1,Thursday,13,0551_00_G32,Holyrood,27
E:TGKJ3M8SGT,"29, 32",General Teaching,30,2,Thursday,10,0227_00_G.01,Central,32
E:TGKJ3M8SGT,"29, 32",General Teaching,30,2,Thursday,10,0209_02_2.37,Central,29
E:NANJRQDY39,"9, 10",General Teaching,14,1,Monday,16,0551_-1M_M16,Holyrood,9
E:NANJRQDY39,"9, 10",General Teaching,14,1,Monday,16,0008_-1_B.152,Central,10
E:T8LX2VC3NP,"26, 27",General Teaching,12,1,Thursday,12,0450_01_1.62,Central,26
E:T8LX2VC3NP,"26, 27",General Teaching,12,1,Thursday,12,0283_01_1.01,Central,27
E:8BETAYJ9RC,"26, 27",General Teaching,15,2,Tuesday,15,0228_08_8.13,Central,26
