event_id,weeks,req_room_type,size,L_slots,assigned_day,assigned_start_hour,room_id,room_campus
E:EOCNJAFNU6,"9, 11",No room required,31,3,Monday,9,,
E:9P5WQ21A6T,"9, 10",Computer Laboratory,25,3,Monday,9,,
E:9T55A9HHAY,"10, 11",General Teaching,18,1,Monday,16,,
E:GEFEL9E1RZ,"14, 15",General Teaching,10,2,Wednesday,12,,
E:NKKCUGRBK3,"11, 13",General Teaching,16,2,Monday,10,,
E:ZX1W131FZM_2,"9, 10",Teaching Studio,24,3,Monday,11,,
E:888ALW65C8,"13, 15",No room required,25,3,Monday,9,,
E:EYPY25RP7L,"9, 10",General Teaching,30,3,Friday,10,,
E:QDMI7IINWF,"10, 11",General Teaching,18,1,Wednesday,15,,
E:YN3QBHYSGK,"10, 11",General Teaching,18,1,Thursday,13,,
E:FNQZHYPVWU,"26, 27",General Teaching,240,1,Monday,17,,
E:UNNT5U5AZS,"27, 30",General Teaching,50,3,Tuesday,12,,
E:OF2UQCM58A,"27, 29",General Teaching,20,2,Friday,14,,
E:12G53B15XO,"9, 10",General Teaching,20,4,Wednesday,13,,
E:L8YIAA3NRC,"11, 13",General Teaching,20,1,Wednesday,10,,
E:BEO7Q45B6D,"11, 13",General Teaching,20,1,Tuesday,16,,
E:9JKKMB8GE1,"11, 14",General Teaching,25,1,Monday,16,,
E:713MBGM6GG,"29, 32",General Teaching,12,1,Monday,12,,
E:YC97IPPPUY,"10, 11",General Teaching,18,1,Friday,12,,
E:SBLKJV4N78,"14, 15",General Teaching,30,2,Wednesday,12,,
E:IJYR16J7VA,"14, 15",General Teaching,45,2,Wednesday,12,,
E:ODTKT5UZIH,"11, 12",General Teaching,35,2,Friday,13,,
E:CDVPJH41YM,"11, 15",Laboratory,42,4,Thursday,14,,
E:QRC9BKE2SY,"9, 10",General Teaching,20,2,Monday,14,,
E:MD5MLRPVLP,"28, 30",General Teaching,110,1,Thursday,12,,
E:9TX241MBK6,"27, 28",General Teaching,120,2,Monday,9,,
E:HR12ZDNP5F,"9, 10",General Teaching,40,1,Wednesday,13,,
E:ZNRFXR1EVF-00004,"9, 10",Teaching Studio,15,1,Wednesday,11,,
E:U3RS6629A2,"9, 10",General Teaching,30,3,Thursday,9,,
E:F75YZXVM3C,"28, 30",General Teaching,12,1,Monday,16,,
E:Y64DFEDRQL,"28, 30",General Teaching,12,1,Friday,14,,
E:SKSZPEH5KO,"9, 10",No room required,24,3,Monday,9,,
E:7OTNYXBLXJ-00002,"14, 16",General Teaching,10,2,Friday,9,,
E:TTVA2NBUMI-00001_2,"12, 18",General Teaching,13,1,Thursday,16,,
E:CF61AE1GJL,"12, 15",General Teaching,25,1,Wednesday,17,,
E:GJGJDERQ75,"32, 34",General Teaching,16,2,Monday,10,,
E:HGSEGL2B15_3,"13, 16",Computer Laboratory,55,5,Monday,11,,
E:NJ66FELP94,"10, 11",General Teaching,18,1,Friday,14,,
E:CQ4VIPBC2J,"10, 13",General Teaching,25,1,Monday,13,,
E:HYRUMYF5ZL,"9, 10",General Teaching,25,3,Friday,10,,
E:YLSERSFIXE,"11, 14",General Teaching,25,1,Tuesday,10,,
E:QGFUN75WUJ,"26, 27",General Teaching,75,2,Tuesday,10,,
E:V4XUCCUDON,"27, 33",General Teaching,15,2,Friday,12,,
E:EPN1KILEOS,"9, 10",General Teaching,45,4,Wednesday,13,,
E:H5CHA43VVM,"9, 12",General Teaching,25,3,Wednesday,12,,
E:IR9P7HUC2Y,"10, 11",General Teaching,15,2,Thursday,11,,
E:8E6YSOEZGE,"11, 14",General Teaching,25,1,Monday,12,,
E:67II7ZCIPW,"9, 11",General Teaching,24,1,Wednesday,11,,
E:JRQV46TJLZ-00001,"12, 18",General Teaching,13,1,Friday,12,,
E:FNL8HIE9X2-00001-00001,18,Outdoor Space,25,8,Tuesday,10,,
E:RQOVPDA5W7,"9, 10",General Teaching,330,1,Tuesday,13,,
E:DVK57S9SJ4,"32, 33",General Teaching,75,1,Tuesday,17,,
E:1RGW6ST7J3,"10, 14",Laboratory,42,4,Wednesday,14,,
E:XSJ6BFX83H,"28, 30",General Teaching,12,1,Wednesday,17,,
E:TTVA2NBUMI,"26, 29",General Teaching,15,1,Friday,13,,
E:4OSFJ8GAQE,"34, 35",General Teaching,6,2,Friday,15,,
E:FFKUJD4CD5,"14, 16",Laboratory,64,3,Friday,9,,
E:C244FS86XF,"11, 15",Laboratory,30,3,Tuesday,11,,
E:QGS9AQ3KFF,"9, 10",General Teaching,129,2,Tuesday,10,,
E:GFEH4ZCFXV,"11, 13",General Teaching,16,2,Tuesday,14,,
E:ZTIIQYS56E-00001,"15, 16",General Teaching,15,2,Tuesday,12,,
E:FMFNS3AQIS,"12, 15",General Teaching,25,1,Thursday,15,,
E:DFPQI9DU2T-00001,"12, 18",General Teaching,13,1,Friday,14,,
E:5MOQR5U77P,"9, 10",General Teaching,24,3,Monday,14,,
E:NYTGPBWPJU,"9, 12",General Teaching,25,4,Monday,10,,
E:FGI9PGCS45,"9, 10",General Teaching,25,4,Monday,9,,
E:EOCNJAFNU6-00005,"10, 13",No room required,31,3,Monday,9,,
E:K4EE7GQB97,"26, 28",General Teaching,90,3,Wednesday,9,,
E:DUIMTVXAB5,"12, 16",Laboratory,30,3,Monday,15,,
E:QPPA7233QE,"27, 29",General Teaching,90,2,Thursday,15,,
E:TJ2QG6KRR6,"14, 16",General Teaching,23,2,Wednesday,14,,
E:POK6OV6L9R,"9, 10",General Teaching,28,3,Thursday,14,,
E:Y93E75NTOP-00001,"12, 18",General Teaching,13,1,Thursday,17,,
E:HOA62KFONN,"10, 11",General Teaching,15,2,Wednesday,10,,
E:4J7BR8C8ON,"9, 10",No room required,30,3,Monday,9,,
E:REF94MTGRE,"9, 10",General Teaching,15,1,Monday,10,,
E:9PM1VYWE6H,"11, 13",General Teaching,16,2,Thursday,12,,
E:LBR3JSWG2J,"9, 10",General Teaching,24,3,Tuesday,11,,
E:QS4ZFBUCZQ,"12, 13",General Teaching,12,2,Tuesday,14,,
E:SFL2SPY5Q6,"26, 29",General Teaching,15,1,Tuesday,10,,
E:3TC4UEGWC8,"11, 16",Computer Laboratory,60,2,Friday,13,,
E:ONLIGTIH8Q,"10, 11",General Teaching,18,1,Thursday,9,,
E:ZT7AFIVRP1,"13, 15",General Teaching,24,3,Wednesday,12,,
E:PKN52HRTIC,"11, 13",General Teaching,16,2,Tuesday,14,,
E:4YUTGKQYLF-00001,"9, 10",General Teaching,31,2,Monday,15,,
E:6EE1WIAQCJ,"26, 27",Laboratory,110,4,Tuesday,9,,
E:PS3H8Q5MC3,"26, 27",General Teaching,30,2,Monday,11,,
E:UCC63OLWME,"28, 30",General Teaching,12,1,Thursday,11,,
E:BZ9CLXCJK8,"26, 27",General Teaching,90,2,Monday,11,,
E:V9WDIYACJZ,"9, 10",General Teaching,250,1,Monday,9,,
E:W8XD1B1UQO-00001,"12, 18",General Teaching,12,1,Friday,12,,
E:DJX3E32AA9,"29, 32",General Teaching,12,1,Tuesday,10,,
E:7DYWF1SJYR,"26, 29",General Teaching,15,1,Tuesday,11,,
E:BSS2JTL6RT-00005,"9, 10",General Teaching,15,1,Wednesday,15,,
E:8KS88HOVAY,"9, 10",General Teaching,12,1,Tuesday,9,,
E:ZHYW5XGAFW,"26, 27",General Teaching,25,1,Thursday,17,,
E:18MNWTSNST,"27, 29",General Teaching,15,1,Monday,13,,
E:ZA8BRFFKPH,"10, 11",General Teaching,16,1,Wednesday,13,,
E:6FE6UURPE9,"27, 30",General Teaching,8,1,Tuesday,9,,
E:VLZH1RNOM9,"26, 27",General Teaching,20,1,Wednesday,10,,
E:ZFGOL99283,"26, 27",General Teaching,30,1,Monday,13,,
E:W4QD485EYU,"27, 28",General Teaching,15,1,Monday,11,,
E:91QDX1ECWO,"10, 12",General Teaching,15,1,Tuesday,17,,
E:5H9PI55IFN,"26, 27",Teaching Studio,45,1,Monday,10,,
E:OSOJXE2B49,"27, 28",General Teaching,16,1,Wednesday,9,,
E:KI6FSSOGPD,"10, 11",General Teaching,12,1,Friday,10,,
E:LLWYGKCVUN,"10, 11",General Teaching,16,1,Wednesday,10,,
E:Q9CF8TSNCI,"26, 27",Computer Laboratory,35,2,Monday,12,,
E:YIBMVR4QAX,"27, 29",General Teaching,15,1,Tuesday,9,,
E:FNL8HIE9X2-00005,18,Outdoor Space,25,8,Monday,10,,
E:SNUK4NAEOG,"26, 27",General Teaching,30,1,Thursday,9,,
E:HBLRO6FPFG-00001,"9, 10",General Teaching,30,1,Thursday,15,,
E:FNL8HIE9X2-00004-00001,19,Outdoor Space,25,8,Wednesday,10,,
E:RWKS5XD8W4,"27, 28",Teaching Studio,50,4,Thursday,10,,
E:DJ4GZQIIKR,"9, 10",Teaching Studio,75,2,Monday,16,,
E:P1ZGMZU44K,"9, 10",General Teaching,26,2,Friday,16,,
E:6Y5S4ZV3RO-00001,"26, 27",General Teaching,50,2,Monday,11,,
E:NNVR7GOFZE,"9, 10",General Teaching,432,1,Wednesday,16,,
E:HGMEGIG6OP,"27, 30",General Teaching,8,1,Tuesday,17,,
E:9WBQKNZVSX,"10, 11",General Teaching,23,1,Tuesday,17,,
E:MHMUVNW1WD,"9, 10",General Teaching,27,1,Tuesday,13,,
E:GRPKCB3BHO,"26, 27",General Teaching,15,1,Thursday,9,,
E:1VOI6T6BDR,"27, 29",General Teaching,15,1,Tuesday,11,,
E:BZ5FGAACN2,"26, 27",General Teaching,55,2,Thursday,16,,
E:J8YPBQEC5B,"9, 10",General Teaching,26,2,Thursday,9,,
E:ZF1JPQ8U6L,"26, 27",General Teaching,25,2,Friday,14,,
E:N2D2PZOEKY,"27, 28",General Teaching,40,2,Monday,9,,
E:SIQ6IFRNUL,"10, 11",General Teaching,16,1,Thursday,13,,
E:RXIFYYGO9V,"10, 11",General Teaching,12,1,Tuesday,12,,
E:9LNJXM8O2M,"9, 10",General Teaching,210,1,Tuesday,11,,
E:ZNRFXR1EVF-00003,"9, 10",Teaching Studio,15,1,Tuesday,16,,
E:UH6V2PDEIF,"11, 13",General Teaching,15,1,Friday,12,,
E:2LCM185UAJ,"10, 12",General Teaching,26,2,Wednesday,11,,
E:VJMYUVKJNQ,"28, 30",General Teaching,15,1,Friday,15,,
E:7FZJ7S5DBS,"27, 28",General Teaching,12,1,Thursday,12,,
E:KMML7FFWBB,"10, 11",General Teaching,12,1,Friday,17,,
E:NUQ1XGS1GX,"9, 10",General Teaching,90,2,Tuesday,14,,
E:FNL8HIE9X2-00002-00001,19,Outdoor Space,25,8,Tuesday,10,,
E:1LC1MJSLGH,"10, 12",General Teaching,15,1,Friday,13,,
E:CF14ISNDUV,"10, 11",General Teaching,12,1,Friday,17,,
E:DCYHG4XX4F,"26, 27",General Teaching,225,1,Thursday,11,,
E:3JYAN8BQ8Y-00001,"9, 10",General Teaching,45,1,Thursday,14,,
E:3V9VYZ13EM,"9, 10",Teaching Studio,53,1,Friday,13,,
E:89RQ9CDNC9,"27, 28",General Teaching,16,1,Monday,11,,
E:UIMDLXYHZA,"9, 10",General Teaching,26,2,Monday,15,,
E:LD3PKPCMZD,"26, 27",General Teaching,8,1,Wednesday,15,,
E:8QHL969ZDL,"9, 10",General Teaching,50,1,Monday,12,,
E:49KIMHFZYN,"27, 28",General Teaching,12,1,Monday,14,,
E:QWWB65K6Q7,"10, 11",General Teaching,12,1,Tuesday,10,,
E:A99D2BF7T4,"9, 10",General Teaching,15,1,Monday,16,,
E:KJXX39AQO5,"10, 11",General Teaching,16,1,Friday,17,,
E:GP36K93XCS,"9, 10",General Teaching,26,2,Tuesday,16,,
E:DFMLCH2H88,"27, 29",General Teaching,15,1,Thursday,17,,
E:DAWKUHV4AB,"10, 11",General Teaching,12,1,Tuesday,13,,
E:51TWTDT28D,"27, 30",General Teaching,8,1,Friday,17,,
E:IR3OEOTXLE,"26, 27",General Teaching,75,1,Friday,12,,
E:HZO3N5AJD8,"10, 12",General Teaching,15,1,Tuesday,17,,
E:NFX8FHDJDK,"9, 10",General Teaching,100,2,Thursday,10,,
E:12SKA4JQQT,"26, 27",General Teaching,8,1,Tuesday,16,,
E:TVM83V9ZSB,"28, 30",Foyer,60,2,Tuesday,11,,
E:C4TSITTNUR,"27, 29",Foyer,60,2,Thursday,9,,
E:6TNNQZSI4K,"9, 10",General Teaching,35,1,Tuesday,9,,
E:J7GOGHN5UQ,"9, 10",Computer Laboratory,30,1,Thursday,14,,
E:LGP8MH9OWO,"9, 10",General Teaching,25,1,Wednesday,17,,
E:LM48TGSR54,"27, 30",General Teaching,8,1,Tuesday,11,,
E:VJVELBXAP9,"10, 12",General Teaching,15,1,Tuesday,15,,
E:SZP1VU6WON,"26, 27",General Teaching,40,1,Friday,14,,
E:OFL7GI2HGK,"9, 10",General Teaching,26,2,Tuesday,13,,
E:DN7UJF9A4F,"27, 28",General Teaching,16,1,Wednesday,14,,
E:PU64WQ2DDS,"27, 28",General Teaching,15,1,Tuesday,15,,
E:YMK1U3MG2H,"26, 27",General Teaching,40,1,Friday,16,,
E:LZ3CFA5PWF,"10, 11",General Teaching,12,1,Monday,9,,
E:7FKORQLRGL,"10, 11",General Teaching,12,1,Friday,16,,
E:BHMTYUOHWL,"9, 10",General Teaching,28,2,Friday,11,,
E:ZKRCXVM321,"26, 27",General Teaching,20,1,Monday,10,,
E:W5VWKQXPL6,"10, 11",General Teaching,12,1,Thursday,12,,
E:QIZJZM4WY3,"10, 11",General Teaching,16,1,Monday,9,,
E:7PTIILDHPR,"9, 10",General Teaching,45,2,Friday,12,,
E:MW4Z2UELJO,"28, 30",General Teaching,15,1,Friday,10,,
E:RFQJ3QAO1F,"26, 27",General Teaching,25,1,Thursday,11,,
E:OI84IPYXUK,"27, 28",General Teaching,12,1,Monday,14,,
E:IK8819L2UK,"28, 29",General Teaching,16,1,Tuesday,14,,
E:T1YWSBVQJV,"26, 27",General Teaching,23,1,Tuesday,15,,
E:O3Q7VPI8BQ,"27, 30",General Teaching,8,1,Thursday,12,,
E:MH3DEJP1JQ,"26, 27",General Teaching,15,1,Tuesday,9,,
E:QAYJ9NQ7YH-00001,"27, 28",General Teaching,100,1,Tuesday,17,,
E:JMNZD5DZNW,"15, 16",General Teaching,8,1,Thursday,10,,
E:OXZ2BHUEYZ,"9, 10",General Teaching,26,2,Thursday,14,,
E:XSJNVDSDXT,"10, 11",General Teaching,16,1,Tuesday,11,,
E:IO4GZGK6J8,"26, 27",General Teaching,20,1,Monday,15,,
E:IR9SDMFRCH,"26, 27",General Teaching,208,1,Wednesday,16,,
E:Y86RJK44IP,"9, 10",General Teaching,26,2,Wednesday,9,,
E:FNL8HIE9X2-00003-00001,19,Outdoor Space,25,8,Monday,10,,
E:LO1QM8XZQ9,"26, 27",General Teaching,50,1,Friday,16,,
E:VNM91985Z9,"9, 10",General Teaching,180,1,Monday,15,,
E:A9BAGSYWQN,"10, 11",General Teaching,12,1,Wednesday,13,,
E:7U4L2Q3HBW,"9, 10",General Teaching,25,1,Monday,10,,
E:U8RX34FDFJ,"9, 10",General Teaching,350,1,Tuesday,12,,
E:PNTVXTYZ5C,"26, 27",General Teaching,448,1,Tuesday,15,,
E:7J11TOJL4A,"10, 11",Computer Laboratory,57,2,Thursday,15,,
E:71VVHA4UYE,"27, 28",General Teaching,12,1,Tuesday,17,,
E:QDG51KKECH,"10, 11",General Teaching,12,1,Friday,13,,
E:2R71H3YJRA,"26, 27",General Teaching,26,2,Thursday,14,,
E:GW5TNB64NA,"26, 28",General Teaching,20,2,Wednesday,10,,
E:QWDWVQWCBW,"26, 27",General Teaching,26,2,Thursday,12,,
E:6FQSY3VVQP,"9, 10",Teaching Studio,15,1,Friday,15,,
E:7PJSQAMC4H-00001,"9, 10",General Teaching,50,1,Tuesday,12,,
E:97OQVB7L5E,"27, 28",General Teaching,16,1,Tuesday,9,,
E:AQ5YAJPWT1,"26, 28",General Teaching,8,1,Friday,15,,
E:VKAHROI259,"28, 29",General Teaching,50,2,Tuesday,12,,
E:KPAJ5F6J42,"9, 10",Computer Laboratory,56,2,Tuesday,9,,
E:EBVP6LQAUJ,"9, 10",General Teaching,20,1,Thursday,11,,
E:SUXNUM8S53,"27, 28",General Teaching,12,1,Monday,9,,
E:BQJPT65DR6,"9, 10",Teaching Studio,53,1,Thursday,17,,
E:3M37K7KEGL,"10, 11",General Teaching,23,1,Monday,14,,
E:THK2PM7EWW,"9, 10",General Teaching,20,1,Friday,11,,
E:OEL176CA79,"9, 10",Teaching Studio,70,1,Wednesday,17,,
E:3LONZTFH11,"26, 27",General Teaching,45,1,Monday,15,,
E:OBJ4XZV7PY,"9, 10",General Teaching,26,2,Tuesday,13,,
E:6SSFXPP3SV,"26, 27",General Teaching,208,1,Thursday,11,,
E:6ECZ9NX7ED,"27, 28",General Teaching,16,1,Wednesday,14,,
E:LHIZH5VBQM,"27, 28",General Teaching,16,1,Friday,11,,
E:PJVTRRKRJR,"10, 12",General Teaching,25,1,Friday,17,,
E:OMBEC4IGAG,"26, 27",General Teaching,26,2,Wednesday,10,,
E:WQ1CPPSCCF,"9, 10",Foyer,75,1,Tuesday,14,,
E:ZKEGL55OE9,"11, 15",General Teaching,13,2,Thursday,12,,
E:C5L7MTFGQI-00003,27,Outdoor Space,20,8,Wednesday,10,,
E:19N7IGTBKT,"27, 28",General Teaching,16,1,Thursday,9,,
E:19KHNM1QSS,"10, 11",General Teaching,12,1,Friday,12,,
E:6IPDN3P9QP,"27, 29",General Teaching,15,1,Wednesday,16,,
E:DZCYXUI781,"11, 13",General Teaching,15,1,Tuesday,15,,
E:PAH4GYAEKV,"9, 10",General Teaching,120,1,Wednesday,10,,
E:ZYWAXIMWHW,"10, 12",General Teaching,15,1,Thursday,11,,
E:AHGXL7IC9J,"11, 15",General Teaching,13,2,Thursday,14,,
E:V7RFDCHI94,"27, 29",General Teaching,15,1,Tuesday,11,,
E:91PT49NJCT,"11, 15",General Teaching,13,2,Thursday,14,,
E:XAUR3SNSGN,"9, 10",General Teaching,50,1,Tuesday,12,,
E:GCRS6YHBF2,"26, 27",General Teaching,20,1,Tuesday,9,,
E:WVC4UO1VEO,"9, 10",General Teaching,50,1,Monday,12,,
E:9PP8THMCMJ,"27, 28",General Teaching,12,1,Friday,12,,
E:ZLY8XWXTW8,"9, 10",General Teaching,176,1,Friday,11,,
E:WAFCGI9LFQ,"9, 10",Foyer,50,2,Friday,10,,
E:LYQWV7A1IK,"11, 13",General Teaching,15,1,Tuesday,10,,
E:EWQJ5TVX6R,"28, 30",Foyer,60,2,Thursday,9,,
E:3MKAW2NVAZ,"10, 11",General Teaching,12,1,Tuesday,15,,
E:Z8CDIC9LWH,"27, 28",General Teaching,16,1,Tuesday,9,,
E:T5P2YW9WX5,"27, 28",General Teaching,12,1,Friday,11,,
E:R7ZGU4SVMI,"15, 16",General Teaching,8,1,Tuesday,14,,
E:N5EHABWZP2,"15, 16",General Teaching,8,1,Tuesday,13,,
E:MEZF7FEWKO,"26, 28",General Teaching,20,1,Thursday,14,,
E:6DV53TU8E9,"26, 27",General Teaching,50,1,Tuesday,9,,
E:JYBHRCGFGA,"9, 11",General Teaching,20,1,Friday,12,,
E:WXWQ2M7YA6,"10, 11",General Teaching,12,1,Thursday,9,,
E:4D3I6LSUSK,"10, 13",General Teaching,8,1,Tuesday,10,,
E:G3JPQJVKOM,"10, 12",General Teaching,15,1,Tuesday,9,,
E:N4Z6BUO6QF,"26, 27",General Teaching,20,1,Wednesday,17,,
E:V6J5CFTP65,"26, 28",General Teaching,26,2,Thursday,12,,
E:KTQL1LW6XV,"27, 28",General Teaching,16,1,Wednesday,14,,
E:C4BXLCZAOA,"28, 30",General Teaching,150,2,Thursday,13,,
E:MORYXGH75E,"28, 30",General Teaching,13,2,Wednesday,16,,
E:43XB3NHOS1,"9, 10",General Teaching,26,2,Tuesday,10,,
E:T3FSJVGX6S,"26, 27",General Teaching,26,2,Friday,14,,
E:FAW5O9AMTS-2,"28, 36",General Teaching,26,2,Thursday,16,,
E:8LMKSREV98,"26, 27",General Teaching,46,1,Monday,11,,
E:3776MA6QW8,"27, 29",General Teaching,15,1,Tuesday,14,,
E:NIL4AXJ32K,"15, 16",General Teaching,8,1,Wednesday,17,,
E:NSEZQ49HI8,"9, 10",General Teaching,45,2,Wednesday,16,,
E:BB9EKEYL4H,"9, 10",General Teaching,8,1,Friday,12,,
E:LX5TRWALPA,"27, 28",General Teaching,12,1,Tuesday,14,,
E:E9VSXYM7TR,"28, 30",General Teaching,15,1,Tuesday,17,,
E:XNURGI5AW1,"9, 10",General Teaching,50,1,Thursday,13,,
E:MMCINAM15D,"9, 10",General Teaching,110,1,Wednesday,16,,
E:7V5F7ZIFTW,"13, 15",Foyer,75,1,Thursday,9,,
E:NTRAFITGD9,"26, 27",General Teaching,46,1,Thursday,14,,
E:431HL6OWGW,"9, 10",General Teaching,25,2,Tuesday,12,,
E:6JDAPCAS37,"11, 13",General Teaching,15,1,Wednesday,9,,
E:ZNRFXR1EVF-00005,"9, 10",Teaching Studio,15,1,Tuesday,17,,
E:C4JBNOTJE3,"26, 27",General Teaching,40,1,Tuesday,14,,
E:ZG8SGN4MRB,"10, 11",General Teaching,16,1,Monday,10,,
E:KQQV3SNIPH,"10, 11",General Teaching,16,1,Tuesday,10,,
E:K8PFUWMNIB,"11, 13",General Teaching,15,1,Thursday,11,,
E:HSIR4LSVIL,"9, 10",General Teaching,50,1,Wednesday,9,,
E:TP6UXCBHFK,"9, 10",General Teaching,40,1,Wednesday,9,,
E:C5L7MTFGQI-00001,27,Outdoor Space,20,8,Tuesday,10,,
E:6AAN8GEZZO,"26, 27",General Teaching,20,1,Tuesday,16,,
E:IT549M14SK,"10, 11",General Teaching,12,1,Monday,9,,
E:XJ6UDG8ZWO,"10, 11",General Teaching,12,1,Monday,17,,
E:XYM9ZHJ54Y,"10, 13",General Teaching,8,1,Thursday,9,,
E:V8DVP1JTS4,"10, 11",General Teaching,16,1,Thursday,14,,
E:CO69BLKAC4,"10, 12",General Teaching,15,1,Thursday,16,,
E:23ZEW1EVNS-00001,"9, 10",General Teaching,40,1,Tuesday,9,,
E:6QLDWEUCQA,"9, 10",Computer Laboratory,30,1,Wednesday,17,,
E:KRIM9EOWD7,"26, 27",Computer Laboratory,35,2,Monday,13,,
E:2B2UCNR7ZZ,"27, 30",General Teaching,8,1,Wednesday,13,,
E:LMALKRIRNX,"9, 10",General Teaching,30,2,Tuesday,11,,
E:RTNP21K8YH,"10, 11",General Teaching,16,1,Monday,15,,
E:J5NPMCLJ1S,"10, 11",General Teaching,12,1,Friday,13,,
E:ES2FJDBYRO,"11, 13",General Teaching,25,1,Wednesday,9,,
E:FAW5O9AMTS,"27, 30",General Teaching,26,2,Wednesday,14,,
E:DUGVKTRVXE,"26, 27",General Teaching,80,1,Tuesday,10,,
E:1GFUG6NFYG,"27, 28",General Teaching,100,1,Tuesday,9,,
E:BON2WQN6MH,"10, 11",General Teaching,12,1,Tuesday,14,,
E:FU8PQKMOTM,"26, 27",General Teaching,150,1,Tuesday,9,,
E:DTIGHEQT88,"28, 30",General Teaching,25,1,Thursday,15,,
E:IU46D42EAD,"27, 28",General Teaching,12,1,Tuesday,14,,
E:ZVSQMYR64U,"10, 11",General Teaching,16,1,Thursday,14,,
E:JASBRK88VA,"26, 27",General Teaching,225,1,Thursday,10,,
E:AWMWQ5DKED,"10, 11",General Teaching,12,1,Thursday,9,,
E:S319X9ANPG-00001,"9, 10",General Teaching,75,1,Thursday,9,,
E:G6WV9C7Z7Z,"26, 27",General Teaching,20,1,Monday,14,,
E:88T5U2SDRE,"26, 27",General Teaching,336,1,Tuesday,10,,
E:RJHK47TWD3,"27, 28",General Teaching,16,1,Thursday,17,,
E:PD3PWBBFIL,"26, 27",General Teaching,23,1,Wednesday,11,,
E:9I4CEELWL7,"9, 10",General Teaching,35,1,Monday,15,,
E:R19Y3F9V59,"27, 30",General Teaching,8,1,Wednesday,11,,
E:VHEEJF3BMB,"26, 27",General Teaching,350,1,Monday,17,,
E:UJM3NHSCFE,"10, 13",General Teaching,8,1,Friday,9,,
E:QJWUNNTR2X,"9, 10",General Teaching,26,2,Tuesday,11,,
E:RC21B338ET,"26, 27",General Teaching,26,2,Monday,11,,
E:2VONRE4AKS,"27, 28",General Teaching,16,1,Monday,16,,
E:93HYJQTUMI,"28, 30",General Teaching,15,1,Wednesday,12,,
E:XTD66HFKOI,"27, 28",General Teaching,16,1,Friday,15,,
E:FAW5O9AMTS-1,"26, 29",General Teaching,26,2,Tuesday,9,,
E:B61C83E2QU,"27, 28",General Teaching,12,1,Friday,13,,
E:TSOW4ZHWDE,"9, 10",General Teaching,8,1,Tuesday,12,,
E:S4YSHZN2YW,"27, 28",General Teaching,16,1,Monday,10,,
E:I1ZJKSUG2C,"28, 30",General Teaching,15,1,Friday,16,,
E:Z5V1N28J5G,"9, 10",General Teaching,162,1,Wednesday,9,,
E:MHBM612VAE,"9, 10",General Teaching,40,1,Thursday,16,,
E:V4PAOAJXY5,"9, 10",General Teaching,18,1,Friday,15,,
E:8HOYRLNFPY,"27, 28",General Teaching,25,1,Thursday,9,,
E:ZLIZG7M56B,"26, 27",General Teaching,45,2,Tuesday,10,,
E:7BXV2E1L8L,"10, 11",General Teaching,16,1,Tuesday,10,,
E:3BIMWLTZAD,"27, 28",General Teaching,16,1,Tuesday,11,,
E:JLR95HSSJH,"28, 30",General Teaching,25,1,Monday,16,,
E:6S8P62I8QA-00002,"9, 10",Teaching Studio,15,1,Wednesday,14,,
E:LO2UZ48XXP,"9, 10",General Teaching,80,1,Thursday,17,,
E:UQGAQORC4Z,"27, 28",General Teaching,12,1,Friday,10,,
E:KAAAQQE7XS,"10, 11",General Teaching,16,1,Tuesday,17,,
E:914HM77U5M,"27, 29",General Teaching,25,1,Monday,11,,
E:P1YODUCN43,"9, 10",Foyer,90,1,Friday,15,,
E:5ERKONB8VW,"9, 10",Teaching Studio,70,1,Friday,15,,
E:MJ9L4PKI5C,"26, 27",Teaching Studio,45,1,Thursday,11,,
E:84BC9SBNLP,"26, 27",General Teaching,20,1,Tuesday,17,,
E:JRNW2KHWSS,"17, 18",General Teaching,26,2,Tuesday,12,,
E:LKG1YPPTAP,"9, 10",General Teaching,20,1,Friday,15,,
E:48N31CETI2-00001,"27, 28",General Teaching,75,1,Wednesday,9,,
E:UGZ5PXUZLA,"26, 27",General Teaching,26,2,Tuesday,10,,
E:S319X9ANPG,"9, 10",General Teaching,75,1,Friday,16,,
E:7ZWJ8RFNST,"11, 13",General Teaching,15,1,Tuesday,16,,
E:FQGP67JEBF,"11, 13",General Teaching,25,1,Thursday,9,,
E:XABCHIBEW3-00001,"26, 27",General Teaching,50,1,Friday,12,,
E:NOUD9SMT7I,"10, 11",General Teaching,16,1,Friday,10,,
E:FHOINFNR62,"10, 11",General Teaching,16,1,Monday,12,,
E:WXJPN41OS3,"27, 29",General Teaching,25,1,Wednesday,17,,
E:511INTNJWZ,"28, 29",General Teaching,16,1,Thursday,14,,
E:YH63ERXPH7,"9, 10",General Teaching,27,3,Wednesday,9,,
E:VICF259HHE,"10, 12",Teaching Studio,30,1,Friday,12,,
E:23ZEW1EVNS-00002,"9, 10",General Teaching,40,1,Monday,13,,
E:56EXOEY8YM,"26, 27",Computer Laboratory,25,2,Wednesday,14,,
E:5B9AGP4CHD,"9, 10",General Teaching,23,1,Friday,11,,
E:JBSUENUZLA,"26, 27",Foyer,50,2,Wednesday,16,,
E:LS185W1JA6,"27, 30",General Teaching,8,1,Thursday,11,,
E:VSRVY9VA3B,"9, 10",General Teaching,30,1,Friday,12,,
E:IR2HLVVCI9,"26, 27",General Teaching,12,1,Friday,16,,
